,sorted_formula,host_material,Model,Model_Type,Value,Temperature_Value,Value_Average,Temperature_Average,source
2455,Bi26Cu25O25Te25,BiCuOTe,ZT,,[0.57],[673.0],0.5700000000000001,673.0,JMC_data
2456,BiCuOTe,BiCuOTe,ZT,,[0.69],[723.0],0.6900000000000001,723.0,JMC_data
2457,Bi51Cu50O50Te50,BiCuOTe,ZT,,[0.69],[723.0],0.6900000000000001,723.0,JMC_data
2458,CoSb3,CoSb3,ZT,,[1.7],[850.0],1.7000000000000002,850.0,JMC_data
2459,Bi2Te3,Bi2Te3,ZT,,[2.4],[295],2.4,295.0,JMC_data
2460,Al100BaK99Sb400,AlKSb4,ZT,,[0.7],[643.0],0.7000000000000001,643.0,JMC_data
2461,PbTe,PbTe,ZT,,[0.8],[643.0],0.8,643.0,JMC_data
2462,Al100BaK99Sb400,AlKSb4,ZT,,[0.7],[643.0],0.7000000000000001,643.0,JMC_data
2463,C2O,None,ZT,,[1.0],[973.0],1.0,973.0,JMC_data
2464,Pb26Se25,PbSe,ZT,,[1.1],[673.0],1.1,673.0,JMC_data
2465,Co10Hf5Sb8Sn2Zr5,None,ZT,,[0.5],[1000.0],0.5,1000.0,JMC_data
2466,Co40Hf50Rh60Sb99SnZr50,None,ZT,,[0.03],[775.0],0.03,775.0,JMC_data
2467,Ba4Ga8Sn15,None,ZT,,[1.0],[450.0],1.0,450.0,JMC_data
2468,AgPb18Sb20Te,PbSb,ZT,,[1.0],[500.0],1.0,500.0,JMC_data
2469,Ba4Ga8Si15,None,ZT,,[0.9],[870.0],0.9,870.0,JMC_data
2470,O30RSr9Ti10,O3SrTi,ZT,,[0.42],[1190.0],0.42,1190.0,JMC_data
2471,DyO30Sr9Ti10,O3SrTi,ZT,,[0.22],[573.0],0.22,573.0,JMC_data
2472,NdO30Sr9Ti10,O3SrTi,ZT,,[0.28],[873.0],0.28,873.0,JMC_data
2473,O30SmSr9Ti10,O3SrTi,ZT,,[0.24],[1073.0],0.24,1073.0,JMC_data
2474,NbO15Sr5Ti4,O3SrTi,ZT,,[0.35],[1000.0],0.35000000000000003,1000.0,JMC_data
2475,O30PrSr9Ti10,O3SrTi,ZT,,[0.34],[1170.0],0.34,1170.0,JMC_data
2476,O60Pr3Sr17Ti20,LaO30Sr9Ti10,ZT,,[0.35],[773.0],0.35000000000000003,773.0,JMC_data
2477,Dy7La10O300Sr83Ti100,LaO30Sr9Ti10,ZT,,[0.36],[1045.0],0.36,1045.0,JMC_data
2478,GdO30Sr9Ti10,O3SrTi,ZT,,[0.37],[1006.0],0.37,1006.0,JMC_data
2479,Eu50NbO150Ti49,EuO3Ti,ZT,,[0.4],[1040.0],0.4,1040.0,JMC_data
2480,NdO30Sr9Ti10,O3SrTi,ZT,,[0.42],"[1190.0, 1225.0]",0.42,1207.5,JMC_data
2481,BGe40Si160,GeSi7,ZT,,[0.71],[1073.0],0.71,1073.0,JMC_data
2482,GeSi4,GeSi7,ZT,,[0.5],[1073.0],0.5,1073.0,JMC_data
2483,GeSi,GeSi,ZT,,[1.84],[1073.0],1.84,1073.0,JMC_data
2484,CSi,CSi,ZT,,[1.7],[1173.0],1.7000000000000002,1173.0,JMC_data
2485,Si2Y,Si2Y,ZT,,[1.81],[1100.0],1.81,1100.0,JMC_data
2486,GeSi,GeSi,ZT,,[0.92],[1173.0],0.92,1173.0,JMC_data
2487,BGe40Si160,GeSi7,ZT,,[0.71],[1073.0],0.71,1073.0,JMC_data
2488,Bi2Te3,Bi2Te3,ZT,,[0.48],[500.0],0.48,500.0,JMC_data
2489,BiSb3Te6,BiSb3Te6,ZT,,[1.2],[295],1.2,295.0,JMC_data
2490,Bi13Sb37Te75,BiSb3Te6,ZT,,[1.56],[300.0],1.56,300.0,JMC_data
2491,Bi2Te3,Bi2Te3,ZT,,[0.48],[512.0],0.48,512.0,JMC_data
2492,SeSn,SeSn,ZT,,[2.3],[923.0],2.3,923.0,JMC_data
2493,AlCuO2,AlCuO2,ZT,,[0.017],[960.0],0.017,960.0,JMC_data
2494,Ag2O,Ag2O,ZT,,[0.005],[873.0],0.005,873.0,JMC_data
2495,AlCuO2,AlCuO2,ZT,,[0.0027],[780.0],0.0027,780.0,JMC_data
2496,Bi39GeTe60,Bi2Te3,ZT,,[0.9],[325.0],0.9,325.0,JMC_data
2497,Bi13Ge4Te23,Bi4GeTe7,ZT,,[0.45],[525.0],0.45,525.0,JMC_data
2498,Bi13Ga4Te23,None,ZT,,[0.45],[525.0],0.45,525.0,JMC_data
2499,Bi2Te3,Bi2Te3,ZT,,[0.47],[430.0],0.47,430.0,JMC_data
2500,Bi20Se3Te27,Bi2Te3,ZT,,[1.04],[398.0],1.04,398.0,JMC_data
2501,Bi39GaTe60,Bi2Te3,ZT,,[0.9],[325.0],0.9,325.0,JMC_data
2502,Bi39GeTe60,Bi2Te3,ZT,,[0.9],[325.0],0.9,325.0,JMC_data
2503,Bi13Ge4Te23,Bi4GeTe7,ZT,,[0.45],[525.0],0.45,525.0,JMC_data
2504,NaSe25Sn24,SeSn,ZT,,[0.4],[550.0],0.4,550.0,JMC_data
2505,BaFe4Sb12,BaFe4Sb12,ZT,,[0.62],[800.0],0.62,800.0,JMC_data
2506,BaFe4Sb12,BaFe4Sb12,ZT,,[0.62],[800.0],0.62,800.0,JMC_data
2507,BaFe4Sb12,BaFe4Sb12,ZT,,[0.62],[800.0],0.62,800.0,JMC_data
2508,CSTY,None,ZT,,[0.7],[600.0],0.7000000000000001,600.0,JMC_data
2509,Ag5In3Pb50Sn40Te1000,Te,ZT,,[1.2],[800.0],1.2,800.0,JMC_data
2510,AgBiSe2,AgBiSe2,ZT,,[0.75],[748.0],0.75,748.0,JMC_data
2511,AgBiSe2,AgBiSe2,ZT,,[0.5],[773.0],0.5,773.0,JMC_data
2512,AgBiSe2,AgBiSe2,ZT,,[0.75],[748.0],0.75,748.0,JMC_data
2513,AgBiSe2,AgBiSe2,ZT,,[0.3],[748.0],0.30000000000000004,748.0,JMC_data
2514,AgBiSe2,AgBiSe2,ZT,,[1.0],"[300.0, 750.0]",1.0,525.0,JMC_data
2515,AgBiSe2,AgBiSe2,ZT,,[0.75],[748.0],0.75,748.0,JMC_data
2516,AgBiSe2,AgBiSe2,ZT,,[0.03],[550.0],0.03,550.0,JMC_data
2517,F,F,ZT,,[0.75],[748.0],0.75,748.0,JMC_data
2518,AgBiSe2,AgBiSe2,ZT,,[0.75],[748.0],0.75,748.0,JMC_data
2519,Co19S17Sb20Se3Zn,CoSSb,ZT,,[0.34],[875.0],0.34,875.0,JMC_data
2520,Co20S17Sb20Se3,CoSSb,ZT,,[0.34],[875.0],0.34,875.0,JMC_data
2521,Co19S17Sb20Se3Zn,CoSSb,ZT,,[0.34],[875.0],0.34,875.0,JMC_data
2522,Bi19Cu20O19SSe20Zn,BiCuOSe,ZT,,[0.68],[750.0],0.68,750.0,JMC_data
2523,Bi4PbTe7,Bi4PbTe7,ZT,,[0.5],[650.0],0.5,650.0,JMC_data
2524,Bi40CuTe60,Bi2Te3,ZT,,[0.67],[500.0],0.67,500.0,JMC_data
2525,Bi2Se3,Bi2Se3,ZT,,[0.35],[400.0],0.35000000000000003,400.0,JMC_data
2526,Bi2Se3,Bi2Se3,ZT,,[0.2],[430.0],0.2,430.0,JMC_data
2527,Bi2Te3,Bi2Te3,ZT,,[1.04],[398.0],1.04,398.0,JMC_data
2528,Bi2Te3,Bi2Te3,ZT,,[0.96],[380.0],0.96,380.0,JMC_data
2529,Bi2Se3,Bi2Se3,ZT,,[0.96],[370.0],0.96,370.0,JMC_data
2530,Bi2Se3,Bi2Se3,ZT,,[0.96],[370.0],0.96,370.0,JMC_data
2531,PbTe,PbTe,ZT,,[0.8],[651.0],0.8,651.0,JMC_data
2532,Bi2Se3,Bi2Se3,ZT,,[0.96],[370.0],0.96,370.0,JMC_data
2533,PbSnTe2,PbSnTe2,ZT,,[0.8],[723.0],0.8,723.0,JMC_data
2534,PbSnTe2,PbSnTe2,ZT,,[0.5],[723.0],0.5,723.0,JMC_data
2535,CoFe19Ga60,FeGa3,ZT,,[0.05],[400.0],0.05,400.0,JMC_data
2536,CoFe19Ga60,FeGa3,ZT,,[0.02],[295],0.02,295.0,JMC_data
2537,CoFe19Ga60,FeGa3,ZT,,[0.00026000000000000003],[295],0.00026000000000000003,295.0,JMC_data
2538,Co10Fe990Ga2991Ge9,FeGa3,ZT,,[0.01],[400.0],0.01,400.0,JMC_data
2539,CoFe19Ga60,FeGa3,ZT,,[0.05],[400.0],0.05,400.0,JMC_data
2540,Fe28Ni12Sb128Sm7,FeNiSb6,ZT,,[0.55],[560.0],0.55,560.0,JMC_data
2541,Fe28Ni12Sb128Sm7,FeNiSb6,ZT,,[0.55],[560.0],0.55,560.0,JMC_data
2542,GaIn4Sb5,None,ZT,,[0.29],[600.0],0.29,600.0,JMC_data
2543,InSb,InSb,ZT,,[0.51],[550.0],0.51,550.0,JMC_data
2544,GaSb,GaSb,ZT,,[0.01],[550.0],0.01,550.0,JMC_data
2545,GaIn4Sb5,None,ZT,,[0.29],[600.0],0.29,600.0,JMC_data
2546,AgBi199S300,Bi2S3,ZT,,[0.25],[573.0],0.25,573.0,JMC_data
2547,Cu2HgSe2SnTe2,None,ZT,,[0.6],[575.0],0.6000000000000001,575.0,JMC_data
2548,In2O3,In2O3,ZT,,[0.44],[973.0],0.44,973.0,JMC_data
2549,PbSe,PbSe,ZT,,[0.57],[550.0],0.5700000000000001,550.0,JMC_data
2550,Ba4Ga8Ge15,None,ZT,,[0.7],[700.0],0.7000000000000001,700.0,JMC_data
2551,Ba4Ga8Ge15,None,ZT,,[1.35],[900.0],1.35,900.0,JMC_data
2552,PbTe,PbTe,ZT,,[1.35],[675.0],1.35,675.0,JMC_data
2553,NaNbO3,NaNbO3,ZT,,[0.081],[295],0.081,295.0,JMC_data
2554,Cu3Mn37Te40,MnTe,ZT,,[0.55],[773.0],0.55,773.0,JMC_data
2555,Cu3Mn37Te40,MnTe,ZT,,[0.55],[773.0],0.55,773.0,JMC_data
2556,Mn51Te49,MnTe,ZT,,[0.41],[295],0.41,295.0,JMC_data
2557,Cu3Mn37Te40,MnTe,ZT,,[0.55],[773.0],0.55,773.0,JMC_data
2558,Cu3Mn37Te40,MnTe,ZT,,[0.55],[773.0],0.55,773.0,JMC_data
2559,OZn,OZn,ZT,,[1.5],[1173.0],1.5,1173.0,JMC_data
2560,Cu2Se,Cu2Se,ZT,,[0.14],[295],0.14,295.0,JMC_data
2561,DEOPT,None,ZT,,[0.42],[295],0.42,295.0,JMC_data
2562,Ba4Ga8Ge15,None,ZT,,[1.0],[773.0],1.0,773.0,JMC_data
2563,MgTe,MgTe,ZT,,[1.2],[700.0],1.2,700.0,JMC_data
2564,CdPbTe,None,ZT,,[1.5],[723.0],1.5,723.0,JMC_data
2565,InSb,InSb,ZT,,[1.83],[773.0],1.83,773.0,JMC_data
2566,Ge4Na20Pb477Te500,PbTe,ZT,,[1.9],[805.0],1.9,805.0,JMC_data
2567,Eu3Na4Pb193Te200,PbTe,ZT,,[2.1],[760.0],2.1,760.0,JMC_data
2568,Bi2Co2OySr2,None,ZT,,[1.1],[973.0],1.1,973.0,JMC_data
2569,PbS,PbS,ZT,,[0.4],[800.0],0.4,800.0,JMC_data
2570,SSr,SSr,ZT,,[1.2],[923.0],1.2,923.0,JMC_data
2571,CdS,CdS,ZT,,[1.3],[923.0],1.3,923.0,JMC_data
2572,SZn,SZn,ZT,,[1.2],[923.0],1.2,923.0,JMC_data
2573,Cu197S100,Cu39S20,ZT,,[1.7],[973.0],1.7000000000000002,973.0,JMC_data
2574,calcium,None,ZT,,[0.87],[973.0],0.87,973.0,JMC_data
2575,PbTe,PbTe,ZT,,[0.31],[300.0],0.31,300.0,JMC_data
2576,Cu11Fe4Se20Sn5,CdCu10Fe4Se20Sn5,ZT,,[0.45],[750.0],0.45,750.0,JMC_data
2577,Cu11Fe4Se20Sn5,CdCu10Fe4Se20Sn5,ZT,,[0.45],[750.0],0.45,750.0,JMC_data
2578,Cu11Fe4Se20Sn5,CdCu10Fe4Se20Sn5,ZT,,[0.45],[750.0],0.45,750.0,JMC_data
2579,Cu10Fe3Se20Sn5Zn2,Cu10Fe3Se20Sn5Zn2,ZT,,[0.4],[750.0],0.4,750.0,JMC_data
2580,Sb,Sb,ZT,,[1.86],[320.0],1.86,320.0,JMC_data
2581,Bi2Te3,Bi2Te3,ZT,,[1.0],[400.0],1.0,400.0,JMC_data
2582,PbTe,PbTe,ZT,,[1.5],[800.0],1.5,800.0,JMC_data
2583,DEOPT,None,ZT,,[0.04],[318.0],0.04,318.0,JMC_data
2584,DEOPT,None,ZT,,[0.002],[318.0],0.002,318.0,JMC_data
2585,DEOPT,None,ZT,,[0.0029],[348.0],0.0029,348.0,JMC_data
2586,Ag2Se,Ag2Se,ZT,,[0.7],[317.0],0.7000000000000001,317.0,JMC_data
2587,Ag2Se,Ag2Se,ZT,,"[0.32, 0.96]",[295],0.64,295.0,JMC_data
2588,Ag2Se,Ag2Se,ZT,,[0.23],[407.0],0.23,407.0,JMC_data
2589,Ag2Se,Ag2Se,ZT,,[0.7],[317.0],0.7000000000000001,317.0,JMC_data
2590,Ag19Se10Sn,Ag2Se,ZT,,[0.9],[300.0],0.9,300.0,JMC_data
2591,Ag2Se,Ag2Se,ZT,,[0.37],[295],0.37,295.0,JMC_data
2592,Ag199Se100Sn10,Ag2Se,ZT,,[0.9],[300.0],0.9,300.0,JMC_data
2593,Ag2Se,Ag2Se,ZT,,[0.9],[300.0],0.9,300.0,JMC_data
2594,Ag2Se,Ag2Se,ZT,,[0.7],[295],0.7000000000000001,295.0,JMC_data
2595,InSb,InSb,ZT,,[0.4],[773.0],0.4,773.0,JMC_data
2596,InSbviamelt,None,ZT,,[0.49],[700.0],0.49,700.0,JMC_data
2597,GaIn9Sb10,InSb,ZT,,[0.73],[650.0],0.73,650.0,JMC_data
2598,Bi5Mn18Sb7Sn170Te200,SnTe,ZT,,[1.0],[773.0],1.0,773.0,JMC_data
2599,Bi5Mn18Sb7Sn170Te200,SnTe,ZT,,[1.0],[773.0],1.0,773.0,JMC_data
2600,Bi5Mn18Sb7Sn170Te200,SnTe,ZT,,[1.0],[773.0],1.0,773.0,JMC_data
2601,SnTe,SnTe,ZT,,[1.6],[721.0],1.6,721.0,JMC_data
2602,SnTe,SnTe,ZT,,[1.0],[773.0],1.0,773.0,JMC_data
2603,CuGaTe2,CuGaTe2,ZT,,[1.4],[950.0],1.4,950.0,JMC_data
2604,CuGaTe2,CuGaTe2,ZT,,[0.5],[870.0],0.5,870.0,JMC_data
2605,AgIn5Se8,AgIn5Se8,ZT,,[0.63],[883.0],0.63,883.0,JMC_data
2606,Ag19CdIn100Se160,AgIn5Se8,ZT,,[0.63],[883.0],0.63,883.0,JMC_data
2607,BiSbSe3,BiSbSe3,ZT,,[1.0],[800.0],1.0,800.0,JMC_data
2608,BiBr3,BiBr3,ZT,,[1.4],[800.0],1.4,800.0,JMC_data
2609,BiSbSe3,BiSbSe3,ZT,,[0.06],[773.0],0.06,773.0,JMC_data
2610,GdNdS3,None,ZT,,[0.29],[950.0],0.29,950.0,JMC_data
2611,Eu4La11S20,EuLa2S4,ZT,,[0.52],[1273.0],0.52,1273.0,JMC_data
2612,Gd51Nd50S150,None,ZT,,[0.51],[950.0],0.51,950.0,JMC_data
2613,GdNdS3,None,ZT,,[0.29],[950.0],0.29,950.0,JMC_data
2614,Bi3Ge97Mg200,GeMg2,ZT,,[0.32],[750.0],0.32,750.0,JMC_data
2615,GeMg2,GeMg2,ZT,,[0.2],[750.0],0.2,750.0,JMC_data
2616,GeMg2,GeMg2,ZT,,[0.2],[750.0],0.2,750.0,JMC_data
2617,Co400Sb1200Yb19,CoSb3,ZT,,[1.0],[646.0],1.0,646.0,JMC_data
2618,Co80Sb240Yb3,CoSb3,ZT,,[0.7],[673.0],0.7000000000000001,673.0,JMC_data
2619,Co80Sb240Yb7,CoSb3,ZT,,[1.2],[823.0],1.2,823.0,JMC_data
2620,O3Sb2,O3Sb2,ZT,,[0.58],[865.0],0.58,865.0,JMC_data
2621,O3Sb2,O3Sb2,ZT,,[0.58],[865.0],0.58,865.0,JMC_data
2622,OZn,OZn,ZT,,[0.017],[333.0],0.017,333.0,JMC_data
2623,OZn,OZn,ZT,,[0.072],[693.0],0.07200000000000001,693.0,JMC_data
2624,OZn,OZn,ZT,,[1.4],[295],1.4,295.0,JMC_data
2625,OZn,OZn,ZT,,[0.01],[295],0.01,295.0,JMC_data
2626,OZn,OZn,ZT,,[0.017],[333.0],0.017,333.0,JMC_data
2627,OZn,OZn,ZT,,[0.072],[693.0],0.07200000000000001,693.0,JMC_data
2628,OZn,OZn,ZT,,[1.0],[399.15],1.0,399.15,JMC_data
2629,OZn,OZn,ZT,,[2.9],"[333.0, 723.0]",2.9,528.0,JMC_data
2630,OZn,OZn,ZT,,[0.07],[693.0],0.07,693.0,JMC_data
2631,OZn,OZn,ZT,,[0.0172],[333.0],0.0172,333.0,JMC_data
2632,OZn,OZn,ZT,,[0.001],[295],0.001,295.0,JMC_data
2633,OZn,OZn,ZT,,[0.072],[693.0],0.07200000000000001,693.0,JMC_data
2634,BiCuOSe,BiCuOSe,ZT,,[0.5],[923.0],0.5,923.0,JMC_data
2635,Bi50Cu50O50Se47Te3,BiCuOSe,ZT,,[0.7],[923.0],0.7000000000000001,923.0,JMC_data
2636,Bi40Cu39O40Se40,BiCuOSe,ZT,,[0.8],[923.0],0.8,923.0,JMC_data
2637,BiCuOSe,BiCuOSe,ZT,,[0.55],[900.0],0.55,900.0,JMC_data
2638,Bi40Cu39O40Se40,BiCuOSe,ZT,,[0.7],[850.0],0.7000000000000001,850.0,JMC_data
2639,AgMgSb,AgMgSb,ZT,,[0.85],[375.0],0.85,375.0,JMC_data
2640,PbTe,PbTe,ZT,,[0.21],"[450.0, 800.0]",0.21,625.0,JMC_data
2641,SeSn,SeSn,ZT,,[2.6],[900.0],2.6,900.0,JMC_data
2642,Cd3Sn100Te100,SnTe,ZT,,[0.96],[823.0],0.96,823.0,JMC_data
2643,CoSn19Te20,SnTe,ZT,,[0.72],[873.0],0.72,873.0,JMC_data
2644,Ag3Cu57Sb20Se80,Cu3SbSe4,ZT,,[0.9],[623.0],0.9,623.0,JMC_data
2645,Ag3Cu57Sb20Se80,Cu3SbSe4,ZT,,[0.9],[623.0],0.9,623.0,JMC_data
2646,Cu3SbSe4,Cu3SbSe4,ZT,,[0.22],[623.0],0.22,623.0,JMC_data
2647,Ag3Cu57Sb20Se80,Cu3SbSe4,ZT,,[0.52],[623.0],0.52,623.0,JMC_data
2648,BC2N,None,ZT,,[0.0006000000000000001],[700.0],0.0006000000000000001,700.0,JMC_data
2649,BiPb49Te50,PbTe,ZT,,[0.62],[673.0],0.62,673.0,JMC_data
2650,PbTe,PbTe,ZT,,[1.4],[900.0],1.4,900.0,JMC_data
2651,BiPb49Te50,PbTe,ZT,,[0.62],[673.0],0.62,673.0,JMC_data
2652,BiPb49Te50,PbTe,ZT,,[0.62],[673.0],0.62,673.0,JMC_data
2653,PbTe,PbTe,ZT,,"[0.25, 0.3]","[323.0, 673.0]",0.275,498.0,JMC_data
2654,BiPb49Te50,PbTe,ZT,,[0.62],[673.0],0.62,673.0,JMC_data
2655,Cu99S50,Cu2S,ZT,,[1.9],[1000.0],1.9,1000.0,JMC_data
2656,Cu99S50,Cu2S,ZT,,[1.9],[1000.0],1.9,1000.0,JMC_data
2657,Cu99S50,Cu2S,ZT,,[1.9],[1000.0],1.9,1000.0,JMC_data
2658,Cu99S50,Cu2S,ZT,,[1.9],[1000.0],1.9,1000.0,JMC_data
2659,Bi,Bi,ZT,,[0.5],[295],0.5,295.0,JMC_data
2660,Ge25Mg200Sb7Sn68,GeMg6Sn2,ZT,,[1.54],[623.0],1.54,623.0,JMC_data
2661,Cu3La3P4,None,ZT,,[1.5],[1000.0],1.5,1000.0,JMC_data
2662,Cu3La3P4,None,ZT,,[1.5],[1000.0],1.5,1000.0,JMC_data
2663,PbTe,PbTe,ZT,,[1.8],[900.0],1.8,900.0,JMC_data
2664,SnTe,SnTe,ZT,,[1.1],[800.0],1.1,800.0,JMC_data
2665,FeNbSb,FeNbSb,ZT,,[1.5],[1200.0],1.5,1200.0,JMC_data
2666,Cu3Sb4Y3,Cu3Sb4Y3,ZT,,[0.015],[295],0.015,295.0,JMC_data
2667,Bi4CsTe6,Bi4CsTe6,ZT,,[0.8],[225.0],0.8,225.0,JMC_data
2668,BiCuOSe,BiCuOSe,ZT,,[1.21],[835.0],1.21,835.0,JMC_data
2669,BiCuOSe,BiCuOSe,ZT,,[1.21],[835.0],1.21,835.0,JMC_data
2670,BiCuOSe,BiCuOSe,ZT,,[1.21],[835.0],1.21,835.0,JMC_data
2671,BiCuOSe,BiCuOSe,ZT,,[1.21],[835.0],1.21,835.0,JMC_data
2672,BiCuOSe,BiCuOSe,ZT,,[1.5],[900.0],1.5,900.0,JMC_data
2673,In2S3,In2S3,ZT,,[1.4],[773.0],1.4,773.0,JMC_data
2674,Cu9S5,Cu9S5,ZT,,[0.45],[773.0],0.45,773.0,JMC_data
2675,Cu9S5,Cu9S5,ZT,,[1.4],[773.0],1.4,773.0,JMC_data
2676,Cu9S5,Cu9S5,ZT,,[0.3],[673.0],0.30000000000000004,673.0,JMC_data
2677,Cu49S25,Cu39S20,ZT,,[0.5],[673.0],0.5,673.0,JMC_data
2678,Cu9S5,Cu9S5,ZT,,[1.4],[773.0],1.4,773.0,JMC_data
2679,In2S3,In2S3,ZT,,[1.4],[773.0],1.4,773.0,JMC_data
2680,Cu9S5,Cu9S5,ZT,,[0.45],[773.0],0.45,773.0,JMC_data
2681,In2S3,In2S3,ZT,,[1.4],[773.0],1.4,773.0,JMC_data
2682,In2S3,In2S3,ZT,,[1.4],[773.0],1.4,773.0,JMC_data
2683,Ag2Te,Ag2Te,ZT,,[0.66],[450.0],0.66,450.0,JMC_data
2684,CuFeS2,CuFeS2,ZT,,[0.264],[500.0],0.264,500.0,JMC_data
2685,AgV,None,ZT,,[1.84],[420.0],1.84,420.0,JMC_data
2686,AgV,None,ZT,,[1.84],[420.0],1.84,420.0,JMC_data
2687,AgMg,AgMg,ZT,,[1.06],[462.0],1.06,462.0,JMC_data
2688,Co2Fe14Pr3Sb48Yb,Fe5PrSb15,ZT,,[0.85],[723.0],0.85,723.0,JMC_data
2689,Sb,Sb,ZT,,[0.72],[864.0],0.72,864.0,JMC_data
2690,BiCuOSe,BiCuOSe,ZT,,[1.5],[873.0],1.5,873.0,JMC_data
2691,BiCuOTe,BiCuOTe,ZT,,[0.6],[650.0],0.6000000000000001,650.0,JMC_data
2692,Bi40Se3Te57,Bi2Te3,ZT,,[0.57],[373.0],0.5700000000000001,373.0,JMC_data
2693,Bi40Se3Te57,Bi2Te3,ZT,,[0.57],[373.0],0.5700000000000001,373.0,JMC_data
2694,Cu50S2Se23,Cu2Se,ZT,,[2.0],[1000.0],2.0,1000.0,JMC_data
2695,Cu10SSe4,Cu2Se,ZT,,[1.65],[950.0],1.65,950.0,JMC_data
2696,Cu97S25Se25,None,ZT,,[2.3],[1000.0],2.3,1000.0,JMC_data
2697,Cu50S13Te12,None,ZT,,[2.1],[1000.0],2.1,1000.0,JMC_data
2698,CuGaTe2,CuGaTe2,ZT,,[1.2],[950.0],1.2,950.0,JMC_data
2699,SeSn,SeSn,ZT,,[2.6],[923.0],2.6,923.0,JMC_data
2700,Ce11Co25Fe175La34Sb600,Fe4LaSb12,ZT,,[1.15],[748.0],1.15,748.0,JMC_data
2701,Ce11Co25Fe175La34Sb600,Fe4LaSb12,ZT,,[1.1],[773.0],1.1,773.0,JMC_data
2702,Fe,Fe,ZT,,[1.1],[773.0],1.1,773.0,JMC_data
2703,Ce11Co25Fe175La34Sb600,Fe4LaSb12,ZT,,[1.1],[773.0],1.1,773.0,JMC_data
2704,Ce11Co25Fe175La34Sb600,Fe4LaSb12,ZT,,[1.1],[773.0],1.1,773.0,JMC_data
2705,SeSn,SeSn,ZT,,[2.5],[723.0],2.5,723.0,JMC_data
2706,PbTe,PbTe,ZT,,[1.5],[723.0],1.5,723.0,JMC_data
2707,PbSe,PbSe,ZT,,[1.7],[723.0],1.7000000000000002,723.0,JMC_data
2708,GeSi4,GeSi7,ZT,,[1.5],[1173.0],1.5,1173.0,JMC_data
2709,Mg40Si11Sn9,Mg4SiSn,ZT,,[1.4],[550.0],1.4,550.0,JMC_data
2710,SiTe2,SiTe2,ZT,,[0.46],[600.0],0.46,600.0,JMC_data
2711,SiTe2,SiTe2,ZT,,[0.46],[600.0],0.46,600.0,JMC_data
2712,SiTe2,SiTe2,ZT,,[0.46],[600.0],0.46,600.0,JMC_data
2713,Co200Sb600Yb13,CoSb3,ZT,,[0.99],[850.0],0.99,850.0,JMC_data
2714,CoFe2Si,CoFe2Si,ZT,,[0.13],[800.0],0.13,800.0,JMC_data
2715,Bi2Se3,Bi2Se3,ZT,,[0.54],[590.0],0.54,590.0,JMC_data
2716,Bi200CuSe300,Bi2Se3,ZT,,[0.54],[590.0],0.54,590.0,JMC_data
2717,Bi2Se3,Bi2Se3,ZT,,[2.0],"[2.0, 300.0]",2.0,151.0,JMC_data
2718,Bi2Se3,Bi2Se3,ZT,,[0.19],[480.0],0.19,480.0,JMC_data
2719,Bi2Se3,Bi2Se3,ZT,,[0.35],[400.0],0.35000000000000003,400.0,JMC_data
2720,Bi200CuSe300,Bi2Se3,ZT,,[0.54],[590.0],0.54,590.0,JMC_data
2721,Bi200CuSe300,Bi2Se3,ZT,,[0.54],[590.0],0.54,590.0,JMC_data
2722,SeSn,SeSn,ZT,,[2.6],[923.0],2.6,923.0,JMC_data
2723,DEOPT,None,ZT,,[0.021],[295],0.021,295.0,JMC_data
2724,bismuth,None,ZT,,[2.5],[295],2.5,295.0,JMC_data
2725,Ga,Ga,ZT,,[0.65],[1247.0],0.65,1247.0,JMC_data
2726,Ca3Co4O9,Ca3Co4O9,ZT,,[0.45],[1000.0],0.45,1000.0,JMC_data
2727,O3SrTi,O3SrTi,ZT,,[0.3],"[300.0, 600.0]",0.30000000000000004,450.0,JMC_data
2728,AlAuO2,AlAuO2,ZT,,[0.964],[450.0],0.964,450.0,JMC_data
2729,AlAuO2,AlAuO2,ZT,,[0.067],[50.0],0.067,50.0,JMC_data
2730,Mg2Si,Mg2Si,ZT,,[0.74],[840.0],0.74,840.0,JMC_data
2731,Sb3Zn4,Sb10Zn13,ZT,,[1.0],[673.0],1.0,673.0,JMC_data
2732,Cu50SbSe75Sn24,Cu2Se3Sn,ZT,,[0.044],[400.0],0.044,400.0,JMC_data
2733,Cu50SbSe75Sn24,Cu2Se3Sn,ZT,,[0.046],[400.0],0.046,400.0,JMC_data
2734,Cu50SbSe75Sn24,Cu2Se3Sn,ZT,,[0.046],[400.0],0.046,400.0,JMC_data
2735,Ba7Bi43Cu50O50Se50,BiCuOSe,ZT,,[0.57],[773.0],0.5700000000000001,773.0,JMC_data
2736,BiCuOSe,BiCuOSe,ZT,,[0.18],[773.0],0.18,773.0,JMC_data
2737,Ba7Bi43Cu50O50Se50,BiCuOSe,ZT,,[0.57],[773.0],0.5700000000000001,773.0,JMC_data
2738,BiCuOSe,BiCuOSe,ZT,,[0.18],[773.0],0.18,773.0,JMC_data
2739,Ag3Pb90Sb5Te100,AgPb14SbTe16,ZT,,[1.07],[673.0],1.07,673.0,JMC_data
2740,Ag3Pb90Sb5Te100,AgPb14SbTe16,ZT,,[1.07],[673.0],1.07,673.0,JMC_data
2741,Ag3Pb90Sb5Te100,AgPb14SbTe16,ZT,,[1.07],[673.0],1.07,673.0,JMC_data
