,sorted_formula,Model,Model_Type,Value,Temperature_Value,Value_Average,Temperature_Average,source
918,BR5ST,Conductivity,,[0.4],[773.0],0.4,773.0,JMC_data
919,BR10ST,Conductivity,,[6.9],[773.0],6.9,773.0,JMC_data
920,Bi39O40Se20,Conductivity,,[350.0],[773.0],350.0,773.0,JMC_data
921,CoO3Sm,Conductivity,,[0.004914],[295.0],0.004914,295.0,JMC_data
922,CoO3Sm,Conductivity,,[0.273],[470.0],0.273,470.0,JMC_data
923,NiPbTe,Conductivity,,[19800.0],[298.0],19800.0,298.0,JMC_data
924,PbSe,Conductivity,,"[14700.0, 22900.0]",[600.0],18800.0,600.0,JMC_data
925,Ba10In9O26P,Conductivity,ionic,[0.1],[673.0],0.1,673.0,JMC_data
926,CO2,Conductivity,,[0.24],[673.0],0.24,673.0,JMC_data
927,Ba10In8O26SiZr,Conductivity,,[0.27],[773.0],0.27,773.0,JMC_data
928,Ba10O27P2Sc8,Conductivity,ionic,[0.5900000000000001],[773.0],0.59,773.0,JMC_data
929,Nb3O60Sr20Ti17,Conductivity,,[20000.0],[900.0],20000.0,900.0,JMC_data
930,BCYYbZ,Conductivity,,[1.6],[873.0],1.6,873.0,JMC_data
931,Ag49NaSb50Te101,Conductivity,,[25000.0],[620.0],25000.0,620.0,JMC_data
932,Lithium,Conductivity,,[0.9],[293.0],0.9,293.0,JMC_data
933,Bi2Cu2O4Se2Y,Conductivity,,[85000.0],"[300.0, 873.0]",85000.0,586.5,JMC_data
934,BiPb39S40,Conductivity,,[68200.0],[295],68200.0,295.0,JMC_data
935,ClPb200S199,Conductivity,,[26300.0],[800.0],26300.0,800.0,JMC_data
936,Bi20Se3Te27,Conductivity,,[86200.0],[295],86200.0,295.0,JMC_data
937,Bi2S3,Conductivity,,[61500.0],[295],61500.0,295.0,JMC_data
938,Bi2S3,Conductivity,,[100.0],[295],100.0,295.0,JMC_data
939,SnTe,Conductivity,,[600000.0],[295],600000.0,295.0,JMC_data
940,Al2O3,Conductivity,,[84.2],[295],84.2,295.0,JMC_data
941,AgCl,Conductivity,,[180.0],[555.0],180.0,555.0,JMC_data
942,BiSbTe,Conductivity,,[0.0007],[350.0],0.0007,350.0,JMC_data
943,Bi2S3,Conductivity,,[3500.0],[323.0],3500.0,323.0,JMC_data
944,Bi2S3,Conductivity,,[5100.0],[573.0],5100.0,573.0,JMC_data
945,Bi2S3,Conductivity,,"[300.0, 400.0]",[673.0],350.0,673.0,JMC_data
946,Bi2S3,Conductivity,,[2900.0],[673.0],2900.0,673.0,JMC_data
947,Bi100Te137,Conductivity,,[84400.0],[300.0],84400.0,300.0,JMC_data
948,AlCuO2,Conductivity,,[80.0],[800.0],80.0,800.0,JMC_data
949,AlCuO2,Conductivity,,[167.0],[800.0],167.0,800.0,JMC_data
950,Mg,Conductivity,,[0.1],[295],0.1,295.0,JMC_data
951,Ge,Conductivity,,[1.4],[423.0],1.4,423.0,JMC_data
952,MgNa62O240P20Si40Zr39,Conductivity,ionic,[0.35000000000000003],[295],0.35000000000000003,295.0,JMC_data
953,Bi40S59Se,Conductivity,,[7.0],[295],7.0,295.0,JMC_data
954,Bi2S3,Conductivity,,[41.0],[295],41.0,295.0,JMC_data
955,SYZ,Conductivity,,[10.0],[1273.0],10.0,1273.0,JMC_data
956,CFOS,Conductivity,ionic,[10.0],"[873.0, 973.0]",10.0,923.0,JMC_data
957,La5O13Si3,Conductivity,,[1.08],[973.0],1.08,973.0,JMC_data
958,BiCuOSe,Conductivity,,[770.0],[295],770.0,295.0,JMC_data
959,Sb2YbZn2,Conductivity,,[208000.0],[295],208000.0,295.0,JMC_data
960,Bi3Sb197Yb100Zn200,Conductivity,,[240000.0],[295],240000.0,295.0,JMC_data
961,Sb2Te3,Conductivity,,[19000.0],"[298.0, 573.0]",19000.0,435.5,JMC_data
962,Sb2Te3,Conductivity,,[19000.0],"[298.0, 573.0]",19000.0,435.5,JMC_data
963,Hf30Ni103Sn100Zr70,Conductivity,,[1230.0],[773.0],1230.0,773.0,JMC_data
964,O39Ti20,Conductivity,,[55.0],[460.0],55.0,460.0,JMC_data
965,CuO4Pr2,Conductivity,,"[10.0, 10800.0]","[298.0, 1173.0]",5405.0,735.5,JMC_data
966,CuNd2O4,Conductivity,,"[7.000000000000001, 2300.0]","[298.0, 1173.0]",1153.5,735.5,JMC_data
967,CuLa2O4,Conductivity,,[1500.0],[1200.0],1500.0,1200.0,JMC_data
968,CuLa2O4,Conductivity,,[1500.0],"[298.0, 1273.0]",1500.0,785.5,JMC_data
969,CuO4Pr2,Conductivity,,[1000.0],[973.0],1000.0,973.0,JMC_data
970,DEOPT,Conductivity,,[217000.0],[295],217000.0,295.0,JMC_data
971,Mg2Si,Conductivity,,[1400.0],[295],1400.0,295.0,JMC_data
972,PbSe,Conductivity,,[120.0],[400.0],120.0,400.0,JMC_data
973,Bi19Sb81Te150,Conductivity,,[118000.0],[295],118000.0,295.0,JMC_data
974,CNT,Conductivity,,[5200.0],[295],5200.0,295.0,JMC_data
975,S2Ti,Conductivity,,[79000.0],[295],79000.0,295.0,JMC_data
976,SeSn,Conductivity,,[23400.0],[295],23400.0,295.0,JMC_data
977,SeSn,Conductivity,,[20700.0],[295],20700.0,295.0,JMC_data
978,OxTi,Conductivity,,[0.00074],[363.0],0.0007400000000000001,363.0,JMC_data
979,NiO,Conductivity,,"[1000.0, 1300.0]",[295],1150.0,295.0,JMC_data
980,AsIrTi,Conductivity,,[107000.0],[1200.0],107000.0,1200.0,JMC_data
981,BiIrZr,Conductivity,,[265000.0],[1200.0],265000.0,1200.0,JMC_data
982,BiCuOSe,Conductivity,,[800.0],[295],800.0,295.0,JMC_data
983,BaBi23Cu25O25PbSe25,Conductivity,,[24400.0],[295],24400.0,295.0,JMC_data
984,Ba2Bi21Cu25O25Pb2Se25,Conductivity,,[44300.0],[295],44300.0,295.0,JMC_data
985,Al3C4Zr2,Conductivity,,[910000.0],[295],910000.0,295.0,JMC_data
986,AlCuO2,Conductivity,,[34.0],[873.0],34.0,873.0,JMC_data
987,NaSi,Conductivity,,[27.0],[295],27.0,295.0,JMC_data
988,NaSi,Conductivity,,"[1.0, 10.0]",[295],5.5,295.0,JMC_data
989,LiSi,Conductivity,,[100.0],[295],100.0,295.0,JMC_data
990,NaSi,Conductivity,,[10.0],[295],10.0,295.0,JMC_data
991,BCT,Conductivity,,[0.01],[513.0],0.01,513.0,JMC_data
992,BCT,Conductivity,,[0.05],[543.0],0.05,543.0,JMC_data
993,SeSn,Conductivity,,[1280.0],[773.0],1280.0,773.0,JMC_data
994,SeSn,Conductivity,,[6190.0],[873.0],6190.0,873.0,JMC_data
995,SeSn,Conductivity,,[7240.000000000001],[823.0],7240.0,823.0,JMC_data
996,SnTe,Conductivity,,[11230.0],[875.0],11230.0,875.0,JMC_data
997,SnTe,Conductivity,,[724000.0],[300.0],724000.0,300.0,JMC_data
998,BCST,Conductivity,,[86500.0],[295],86500.0,295.0,JMC_data
999,BiCuOSe,Conductivity,,[112.00000000000001],[300.0],112.0,300.0,JMC_data
1000,Bi7Cu8MgO8Se8,Conductivity,,[3200.0],[300.0],3200.0,300.0,JMC_data
1001,NiSiTi,Conductivity,,[248000.0],[295],248000.0,295.0,JMC_data
1002,OST,Conductivity,,[110000.0],[500.0],110000.0,500.0,JMC_data
1003,Al17La18Mg3O60Sr2,Conductivity,,[491000.0],[1273.0],491000.0,1273.0,JMC_data
1004,Pt,Conductivity,,"[1.0, 21.0]","[873.0, 1273.0]",11.0,1073.0,JMC_data
1005,K9La11O60Ti20,Conductivity,,[21000.0],[600.0],21000.0,600.0,JMC_data
1006,Pristine,Conductivity,,[800000.0],[300.0],800000.0,300.0,JMC_data
1007,GeTe,Conductivity,,[806700.0],[300.0],806700.0,300.0,JMC_data
1008,GeTe,Conductivity,,[6700.0],[295],6700.0,295.0,JMC_data
1009,Pristine,Conductivity,,[75800.0],[295],75800.0,295.0,JMC_data
1010,Ag40Cu40I3Te37,Conductivity,,[19700.0],[295],19700.0,295.0,JMC_data
1011,O,Conductivity,ionic,[1.0],[295],1.0,295.0,JMC_data
1012,CrSi2,Conductivity,,[290.0],[295],290.0,295.0,JMC_data
1013,Bi200Cu7Te300,Conductivity,,[68100.0],[300.0],68100.0,300.0,JMC_data
1014,Pb3Sn2Te5,Conductivity,,[172500.0],[295],172500.0,295.0,JMC_data
1015,GeTe,Conductivity,,[822800.0],[295],822800.0,295.0,JMC_data
1016,Ge9SbTe10,Conductivity,,[92700.0],[295],92700.0,295.0,JMC_data
1017,CoSb3,Conductivity,,[35000.0],[300.0],35000.0,300.0,JMC_data
1018,InSe,Conductivity,,[850.0],[795.0],850.0,795.0,JMC_data
1019,SeSn,Conductivity,,[1285.0],[773.0],1285.0,773.0,JMC_data
1020,SeSn,Conductivity,,[646.0],[773.0],646.0,773.0,JMC_data
1021,CrCuO2,Conductivity,,[160.0],[873.0],160.0,873.0,JMC_data
1022,DEOPT,Conductivity,,[80.0],[295],80.0,295.0,JMC_data
1023,Bi2Te3,Conductivity,,[143000.0],[295],143000.0,295.0,JMC_data
1024,BiSbSe3,Conductivity,,[0.3],[295],0.30000000000000004,295.0,JMC_data
1025,Ba7Cu20K3Se20,Conductivity,,[200000.0],[323.0],200000.0,323.0,JMC_data
1026,Cu,Conductivity,,[62000.0],[475.0],62000.0,475.0,JMC_data
1027,SYZ,Conductivity,,[0.5],[873.0],0.5,873.0,JMC_data
1028,CoSb3,Conductivity,,[4000.0],[295],4000.0,295.0,JMC_data
1029,B20Na3,Conductivity,,[1150000.0],[295.0],1150000.0,295.0,JMC_data
1030,B6Ca,Conductivity,,[700000.0],[295],700000.0,295.0,JMC_data
1031,Cu2Se,Conductivity,,[260000.0],[295],260000.0,295.0,JMC_data
1032,Ag4I5Rb,Conductivity,,[30.0],[298.0],30.0,298.0,JMC_data
1033,Ge12InSbTe15,Conductivity,,[58000.0],[723.0],58000.0,723.0,JMC_data
1034,Ge19Sb2Te22,Conductivity,,[76900.0],[723.0],76900.0,723.0,JMC_data
1035,Ge7Sb2Se5Te5,Conductivity,,[40000.0],[723.0],40000.0,723.0,JMC_data
1036,Ge12In2Te15,Conductivity,,[96000.0],[723.0],96000.0,723.0,JMC_data
1037,Mg3Sb2,Conductivity,,[8.000000000000001e-06],[295],8e-06,295.0,JMC_data
1038,CoSSb,Conductivity,,[44.800000000000004],[295],44.8,295.0,JMC_data
1039,Co93Ni7S100Sb100,Conductivity,,[34400.0],[295],34400.0,295.0,JMC_data
1040,BC2O,Conductivity,,"[2000.0, 2500.0]",[300.0],2250.0,300.0,JMC_data
1041,Fe2NbO15Sr5Ti2,Conductivity,,[204.7],[846.0],204.7,846.0,JMC_data
1042,PbTe,Conductivity,,[750.0],[700.0],750.0,700.0,JMC_data
1043,CFOS,Conductivity,,[10.0],[1273.0],10.0,1273.0,JMC_data
1044,La2Mo2O9,Conductivity,,[15.9],[1023.0],15.9,1023.0,JMC_data
1045,B25CuS25T25,Conductivity,,[74070.0],[295],74070.0,295.0,JMC_data
1046,Cu5Se7Sn2,Conductivity,,[1080000.0],[295],1080000.0,295.0,JMC_data
1047,Cu5Se7Sn2,Conductivity,,[1080000.0],[295],1080000.0,295.0,JMC_data
1048,Cu4Se7Sn2Zn,Conductivity,,[12334.0],[295],12334.0,295.0,JMC_data
1049,Cu2Te,Conductivity,,[191000.0],[295],191000.0,295.0,JMC_data
1050,Cu21Fe9Se40Sn10,Conductivity,,[19000.0],[300.0],19000.0,300.0,JMC_data
1051,Se2Sn,Conductivity,,[60.0],[300.0],60.0,300.0,JMC_data
1052,Cl3Se47Sn25,Conductivity,,[300.0],[300.0],300.0,300.0,JMC_data
1053,Se2Sn,Conductivity,,[9600.0],[300.0],9600.0,300.0,JMC_data
1054,O5V2,Conductivity,,[0.00065],[295],0.0006500000000000001,295.0,JMC_data
1055,O5V2,Conductivity,,[0.048],[295],0.048,295.0,JMC_data
1056,O5V2,Conductivity,,[0.01],[295],0.01,295.0,JMC_data
1057,O5V2,Conductivity,,[9.999999999999999e-06],[295],1e-05,295.0,JMC_data
1058,DEOPT,Conductivity,,[0.01],[323.0],0.01,323.0,JMC_data
1059,Bi2MnTe4,Conductivity,,[3900.0],[295],3900.0,295.0,JMC_data
1060,Doped,Conductivity,ionic,[9.5],[1073.0],9.5,1073.0,JMC_data
1061,CoLaO4Sr,Conductivity,,[16000.0],[1123.0],16000.0,1123.0,JMC_data
1062,Ba2Nb4O15SrTi,Conductivity,,[1000.0],[1203.0],1000.0,1203.0,JMC_data
1063,La2Mo2O9,Conductivity,ionic,[6.0],[1073.0],6.0,1073.0,JMC_data
1064,CuNiO8Pr4,Conductivity,,[10300.0],[1073.0],10300.0,1073.0,JMC_data
1065,B2Ti,Conductivity,,[107.0],[295],107.0,295.0,JMC_data
1066,APV,Conductivity,,[104.0],[550.0],104.0,550.0,JMC_data
1067,RS2,Conductivity,,[4600.0],[1060.0],4600.0,1060.0,JMC_data
1068,Ag2Se100Sn99,Conductivity,,[4000.0],[295],4000.0,295.0,JMC_data
1069,DEOPT,Conductivity,,[25.0],[295],25.0,295.0,JMC_data
1070,S,Conductivity,,[5190.0],[295],5190.0,295.0,JMC_data
1071,S,Conductivity,,[2010.0000000000002],[295],2010.0,295.0,JMC_data
1072,S,Conductivity,,[5800.0],[470.0],5800.0,470.0,JMC_data
1073,S2Ti,Conductivity,,[74200.0],[350.0],74200.0,350.0,JMC_data
1074,AgSe2Sn,Conductivity,,"[360000.0, 250000.0]","[350.0, 700.0]",305000.0,525.0,JMC_data
1075,Sr,Conductivity,,[3000.0],[295],3000.0,295.0,JMC_data
1076,NbO2,Conductivity,,[4000.0],[650.0],4000.0,650.0,JMC_data
1077,NbO2,Conductivity,,[25000.0],[1000.0],25000.0,1000.0,JMC_data
1078,NO3,Conductivity,,[0.0182],[295],0.0182,295.0,JMC_data
1079,O97Ti50,Conductivity,,[1900.0],[343.0],1900.0,343.0,JMC_data
1080,Bi82Cu100Mg9O100Pb9Se100,Conductivity,,[134690.0],[300.0],134690.0,300.0,JMC_data
1081,Pristine,Conductivity,,[6300.0],[295],6300.0,295.0,JMC_data
1082,DEOPT,Conductivity,,[61.0],[298.0],61.0,298.0,JMC_data
1083,DMOS,Conductivity,,[75380.0],[295],75380.0,295.0,JMC_data
1084,Bi2Sb8Te15,Conductivity,,[960000.0],[300.0],960000.0,300.0,JMC_data
1085,Bi10Se3Te15,Conductivity,,[19900.0],[300.0],19900.0,300.0,JMC_data
1086,Ag3Se100Sn97,Conductivity,,[19000.0],[295],19000.0,295.0,JMC_data
1087,OZn,Conductivity,,[1789.9999999999998],[973.0],1790.0,973.0,JMC_data
1088,Ba2MnO6Ti,Conductivity,,[9.999999999999999e-06],[500.0],1e-05,500.0,JMC_data
1089,Bi2Te3,Conductivity,,[16064.0],[295],16064.0,295.0,JMC_data
1090,PbS,Conductivity,,[0.03],[295],0.03,295.0,JMC_data
1091,PbS,Conductivity,,[1.1],[423.0],1.1,423.0,JMC_data
1092,PbS,Conductivity,,[0.03],[295],0.03,295.0,JMC_data
1093,PbS,Conductivity,,[0.03],[295],0.03,295.0,JMC_data
1094,PbSe,Conductivity,,[0.08],[295],0.08,295.0,JMC_data
1095,PbS,Conductivity,,[2.5],[295],2.5,295.0,JMC_data
1096,PbSe,Conductivity,,[301.0],[295],301.0,295.0,JMC_data
1097,PbS,Conductivity,,[0.03],[295],0.03,295.0,JMC_data
1098,PbS,Conductivity,,[1.1],[423.0],1.1,423.0,JMC_data
1099,Te,Conductivity,,[42.0],[393.0],42.0,393.0,JMC_data
1100,Te,Conductivity,,[744.0],[623.0],744.0,623.0,JMC_data
1101,Bi2Te3,Conductivity,,[69700.0],[300.0],69700.0,300.0,JMC_data
1102,Bi199MgTe300,Conductivity,,[123700.0],[300.0],123700.0,300.0,JMC_data
1103,CuInTe2,Conductivity,,[14431.0],[300.0],14431.0,300.0,JMC_data
1104,AgCrSe2,Conductivity,ionic,[0.030000000000000002],[295],0.03,295.0,JMC_data
1105,AgCrSe2,Conductivity,ionic,[0.030000000000000002],[295],0.03,295.0,JMC_data
1106,DEOPT,Conductivity,,"[80.0, 8000.0]",[295],4040.0,295.0,JMC_data
1107,DEOPT,Conductivity,,[30000.0],[295],30000.0,295.0,JMC_data
1108,DEOPT,Conductivity,,[20.0],[295],20.0,295.0,JMC_data
1109,DEOPT,Conductivity,,[45100.0],[300.0],45100.0,300.0,JMC_data
1110,BCF5582S,Conductivity,ionic,[1.7999999999999998],[973.0],1.8,973.0,JMC_data
1111,BCF5582S,Conductivity,,[1000.0],[295],1000.0,295.0,JMC_data
1112,DEOPT,Conductivity,,[80.0],[295],80.0,295.0,JMC_data
1113,DEOPT,Conductivity,,[269300.0],[298.0],269300.0,298.0,JMC_data
1114,HNO3,Conductivity,,[98800.0],[298.0],98800.0,298.0,JMC_data
1115,LuPtSb,Conductivity,,[500000.0],[300.0],500000.0,300.0,JMC_data
1116,SnTe,Conductivity,,[767400.0],[295],767400.0,295.0,JMC_data
1117,Sn103Te100,Conductivity,,[683900.0],[295],683900.0,295.0,JMC_data
1118,O2Si,Conductivity,ionic,[1.0],[773.0],1.0,773.0,JMC_data
1119,CuS2Sb,Conductivity,,[122.9],[503.0],122.9,503.0,JMC_data
1120,Cu3S4Sn,Conductivity,,"[400.0, 700.0]",[295],550.0,295.0,JMC_data
1121,BiC2O,Conductivity,,[7700.0],[400.0],7700.0,400.0,JMC_data
1122,C2O,Conductivity,,[5000.0],[400.0],5000.0,400.0,JMC_data
1123,Bi3Ca27Co40O90,Conductivity,,[25000.0],[400.0],25000.0,400.0,JMC_data
1124,ACS,Conductivity,,[14569.999999999998],[353.0],14570.0,353.0,JMC_data
1125,Cl,Conductivity,,[37600.0],[295],37600.0,295.0,JMC_data
1126,I,Conductivity,,[33700.0],[295],33700.0,295.0,JMC_data
1127,CrCuS2,Conductivity,ionic,[0.01],[300.0],0.01,300.0,JMC_data
1128,CrCuS2,Conductivity,,[167000.0],[295],167000.0,295.0,JMC_data
1129,Ag900Ga100Se523Te75,Conductivity,,[25000.0],[300.0],25000.0,300.0,JMC_data
1130,SnTe,Conductivity,,[764300.0],[295],764300.0,295.0,JMC_data
1131,PbTe,Conductivity,,[250000.0],[300.0],250000.0,300.0,JMC_data
1132,Al6Bi2Mg398SbSi197,Conductivity,,[0.000997],[295],0.000997,295.0,JMC_data
1133,Al12Bi2Mg392SbSi197,Conductivity,,[0.001639],[295],0.0016389999999999998,295.0,JMC_data
1134,Cu2Te,Conductivity,,[105.0],[295],105.0,295.0,JMC_data
1135,BiCuOSe,Conductivity,,[6300.0],[295],6300.0,295.0,JMC_data
1136,Bi19Cu20O20PbSe20,Conductivity,,[50000.0],[295],50000.0,295.0,JMC_data
1137,CdCu2GeSe4,Conductivity,,[285.0],[336.0],285.0,336.0,JMC_data
1138,Cd9Cu21Ge10Se40,Conductivity,,[7200.0],[723.0],7200.0,723.0,JMC_data
1139,O3SrTi,Conductivity,,[10.0],[1273.0],10.0,1273.0,JMC_data
1140,CFOS,Conductivity,,"[10000.0, 50000.0]","[973.0, 1273.0]",30000.0,1123.0,JMC_data
1141,H,Conductivity,,[0.1],[1173.0],0.1,1173.0,JMC_data
1142,La2O30Sr7Ti10,Conductivity,,[2400.0],[1203.0],2400.0,1203.0,JMC_data
1143,SYZ,Conductivity,,[160.0],[1273.0],160.0,1273.0,JMC_data
1144,Ar,Conductivity,,[2260.0],[1083.0],2260.0,1083.0,JMC_data
1145,H,Conductivity,,[5000.0],[1153.0],5000.0,1153.0,JMC_data
1146,NbO150Sr50Ti49,Conductivity,,[5500.0],[923.0],5500.0,923.0,JMC_data
1147,Nb5O150Sr47Ti45,Conductivity,,[12700.0],[1273.0],12700.0,1273.0,JMC_data
1148,H,Conductivity,,[1.7999999999999998],[1223.0],1.8,1223.0,JMC_data
1149,Ca9LaO30Ti10,Conductivity,,[5000.0],[1173.0],5000.0,1173.0,JMC_data
1150,CFOS,Conductivity,,[110.00000000000001],[1073.0],110.0,1073.0,JMC_data
1151,Ag25PbSb24Se50,Conductivity,,[6100.0],[295],6100.0,295.0,JMC_data
1152,Ag50BiSb49Se100,Conductivity,,[5100.0],[295],5100.0,295.0,JMC_data
1153,PbTe,Conductivity,,[61400.0],[295],61400.0,295.0,JMC_data
1154,PbTe,Conductivity,,[12700.0],[670.0],12700.0,670.0,JMC_data
1155,PbTe,Conductivity,,[4500.0],[670.0],4500.0,670.0,JMC_data
1156,Cu2Se,Conductivity,,[37200.0],[325.0],37200.0,325.0,JMC_data
1157,NbSe2,Conductivity,,[1400.0],[295],1400.0,295.0,JMC_data
1158,PbS,Conductivity,,[80.0],[295],80.0,295.0,JMC_data
1159,Ag2Se,Conductivity,,[431900.0],[295],431900.0,295.0,JMC_data
1160,Ag2Se,Conductivity,,[298100.0],[295],298100.0,295.0,JMC_data
1161,Cu4S4Sn,Conductivity,,[7000.0],[295],7000.0,295.0,JMC_data
1162,CoLiO2,Conductivity,,[50.0],[295],50.0,295.0,JMC_data
1163,GeLi10P2S12,Conductivity,ionic,[1.2],[295],1.2,295.0,JMC_data
1164,Cl5Li159P24S395Si29,Conductivity,ionic,[2.5],[295],2.5,295.0,JMC_data
1165,Na,Conductivity,ionic,[130.0],[773.0],130.0,773.0,JMC_data
1166,Bi2Te3,Conductivity,,[129521.0],[295],129521.0,295.0,JMC_data
1167,Cu7Te4,Conductivity,,[249000.0],[295],249000.0,295.0,JMC_data
1168,O6Rh2Te,Conductivity,,[50000.0],[295],50000.0,295.0,JMC_data
1169,Se2Sn,Conductivity,,[960.0],[295],960.0,295.0,JMC_data
1170,CuSe2,Conductivity,,[2020000.0],[423.0],2020000.0,423.0,JMC_data
1171,SnTe,Conductivity,,[719800.0],[303.0],719800.0,303.0,JMC_data
1172,Cu3ErTe3,Conductivity,,[290000.0],[300.0],290000.0,300.0,JMC_data
1173,PbTe,Conductivity,,[380000.0],[300.0],380000.0,300.0,JMC_data
1174,CrSi2,Conductivity,,[63000.0],[300.0],63000.0,300.0,JMC_data
1175,C2ST,Conductivity,,[102.0],[295],102.0,295.0,JMC_data
1176,Ac2O2Pb,Conductivity,,[0.00019999999999999998],[295.0],0.0002,295.0,JMC_data
1177,MNTsW,Conductivity,,[2386.0],[973.0],2386.0,973.0,JMC_data
1178,Bi2Sb8Se12Te3,Conductivity,,[496000.0],[300.0],496000.0,300.0,JMC_data
1179,Bi10Se3Te15,Conductivity,,[19900.0],[300.0],19900.0,300.0,JMC_data
1180,MoPb99Se100,Conductivity,,[90000.0],[295],90000.0,295.0,JMC_data
1181,Pb199Se200Zr,Conductivity,,[400000.0],[295],400000.0,295.0,JMC_data
1182,CSi,Conductivity,,[98500.0],[295],98500.0,295.0,JMC_data
1183,BiCuOSe,Conductivity,,[3400.0],[873.0],3400.0,873.0,JMC_data
1184,Bi47Cu50O50Se50Sm3,Conductivity,,[7900.0],[873.0],7900.0,873.0,JMC_data
1185,BiCuOSe,Conductivity,,[16.0],[295],16.0,295.0,JMC_data
1186,CoCp2,Conductivity,,[43200.0],[320.0],43200.0,320.0,JMC_data
1187,CoCp2,Conductivity,,[43200.0],[320.0],43200.0,320.0,JMC_data
1188,NSTsW,Conductivity,,[450.0],[320.0],450.0,320.0,JMC_data
1189,NSTsW,Conductivity,,[43200.0],[320.0],43200.0,320.0,JMC_data
1190,HNaO,Conductivity,ionic,[2.0],[295],2.0,295.0,JMC_data
1191,Bi2Te3,Conductivity,,[120000.0],[300.0],120000.0,300.0,JMC_data
1192,Ca3Cr10La7O30,Conductivity,,[6200.0],[1123.0],6200.0,1123.0,JMC_data
1193,MoO4Sr,Conductivity,,[0.1],[1073.0],0.1,1073.0,JMC_data
1194,Cu39Se20,Conductivity,,[120000.0],[295],120000.0,295.0,JMC_data
1195,AINP,Conductivity,,[0.032],[295],0.032,295.0,JMC_data
1196,Co3O4,Conductivity,,[120.0],[295],120.0,295.0,JMC_data
1197,AINP,Conductivity,,[0.032600000000000004],[295],0.032600000000000004,295.0,JMC_data
1198,Al4Co5Mn10Si,Conductivity,,[234000.0],[10.0],234000.0,10.0,JMC_data
1199,AlCoMn2,Conductivity,,[244000.0],[10.0],244000.0,10.0,JMC_data
1200,Ca3Co4O9,Conductivity,,[14400.0],[1073.0],14400.0,1073.0,JMC_data
1201,CS,Conductivity,,[8300.0],[1073.0],8300.0,1073.0,JMC_data
1202,ClLiO4,Conductivity,,[10000.0],[295],10000.0,295.0,JMC_data
1203,Bi21Ca2Cu25Li2O25Se25,Conductivity,,[28800.0],[295],28800.0,295.0,JMC_data
1204,BiCuOSe,Conductivity,,[112.00000000000001],[300.0],112.0,300.0,JMC_data
1205,Bi21Ca2Cu25Li2O25Se25,Conductivity,,[28800.0],[300.0],28800.0,300.0,JMC_data
1206,Bi21Ca2Cu25Li2O25Se25,Conductivity,,[9697.0],[873.0],9697.0,873.0,JMC_data
1207,BiCuOSe,Conductivity,,[1130.0],[873.0],1130.0,873.0,JMC_data
1208,Bi44Ca3Cu50Li3O50Se50,Conductivity,,[28800.0],[300.0],28800.0,300.0,JMC_data
1209,Cu195I2Se98,Conductivity,,[30000.0],[773.0],30000.0,773.0,JMC_data
1210,CuInS2,Conductivity,,[3.0],[560.0],3.0,560.0,JMC_data
1211,CuInSe2,Conductivity,,[9.0],[560.0],9.0,560.0,JMC_data
1212,Cu20In19MnSe40,Conductivity,,[290.0],[560.0],290.0,560.0,JMC_data
1213,Ag9Pb50Sb8Sn50Te120,Conductivity,,[100000.0],[295],100000.0,295.0,JMC_data
1214,Pb,Conductivity,,[230000.0],[295],230000.0,295.0,JMC_data
1215,Bi2S3,Conductivity,,[130.0],[295],130.0,295.0,JMC_data
1216,Cl3Sb,Conductivity,,[41880.0],[295],41880.0,295.0,JMC_data
1217,Bi2S3,Conductivity,,[130.0],[295],130.0,295.0,JMC_data
1218,Cl3Sb,Conductivity,,[41880.0],[295],41880.0,295.0,JMC_data
1219,AlCuO2,Conductivity,,[100.0],[295],100.0,295.0,JMC_data
1220,Mn7Sn93Te100,Conductivity,,[254200.0],[295],254200.0,295.0,JMC_data
1221,Bi4Mn7Sn89Te100,Conductivity,,[150900.0],[295],150900.0,295.0,JMC_data
1222,SnTe,Conductivity,,[815000.0],[295],815000.0,295.0,JMC_data
1223,Bi3CsPb3Te8,Conductivity,,[41000.0],[350.0],41000.0,350.0,JMC_data
1224,Bi3CsPb4Te9,Conductivity,,[40000.0],[350.0],40000.0,350.0,JMC_data
1225,Co5Sb4Se6,Conductivity,,[18.9],[295],18.9,295.0,JMC_data
1226,BST,Conductivity,,[350.0],[295],350.0,295.0,JMC_data
1227,CoFeGaV,Conductivity,,[399800.0],[295],399800.0,295.0,JMC_data
1228,AlCoMn2,Conductivity,,[244000.0],[295],244000.0,295.0,JMC_data
1229,NaSe50Sn49,Conductivity,,[7700.0],[400.0],7700.0,400.0,JMC_data
1230,Bi2S3,Conductivity,,[715.3],[628.0],715.3,628.0,JMC_data
1231,CNSTsW,Conductivity,,[1100.0],[295],1100.0,295.0,JMC_data
1232,Ag9GaSe6,Conductivity,,[12700.0],[338.0],12700.0,338.0,JMC_data
1233,CuSbSe2,Conductivity,,[31360.000000000004],[295],31360.0,295.0,JMC_data
1234,AgBiSe2,Conductivity,,[34000.0],[295],34000.0,295.0,JMC_data
1235,AgBiSe2,Conductivity,,[6300.0],[295],6300.0,295.0,JMC_data
1236,AgBiSe2,Conductivity,,[2400.0],[585.0],2400.0,585.0,JMC_data
1237,Ag50Bi50ClSe99,Conductivity,,[34300.0],[295],34300.0,295.0,JMC_data
1238,Ag50Bi50ClSe99,Conductivity,,[19300.0],[810.0],19300.0,810.0,JMC_data
