,sorted_formula,Model,Model_Type,Value,Temperature_Value,Value_Average,Temperature_Average,source
628,NiSnTi,PF,,[0.001143],[773.0],0.001143,773.0,JMC_data
629,Ni,PF,,[0.002],[873.0],0.002,873.0,JMC_data
630,Co100S100Sb93Te7,PF,,[0.001407],[295],0.0014069999999999998,295.0,JMC_data
631,Co100S100Sb93Te7,PF,,[0.001407],[900.0],0.0014069999999999998,900.0,JMC_data
632,CoSSb,PF,,[0.00067],[900.0],0.00067,900.0,JMC_data
633,Co100S100Sb93Te7,PF,,[0.001407],[900.0],0.0014069999999999998,900.0,JMC_data
634,Cu40Ge17In3Se60,PF,,[0.000687],[735.0],0.000687,735.0,JMC_data
635,AlCuO2,PF,,[0.000154],[973.0],0.000154,973.0,JMC_data
636,AlCuO2,PF,,[9.300000000000001e-05],[973.0],9.3e-05,973.0,JMC_data
637,AlCuO2,PF,,[6.500000000000001e-05],[973.0],6.500000000000001e-05,973.0,JMC_data
638,AlCuO2,PF,,[0.000154],[973.0],0.000154,973.0,JMC_data
639,Co20La19O60Sr,PF,,[0.0004],[295],0.0004,295.0,JMC_data
640,Sb3Zn4,PF,,[0.0011],"[300.0, 700.0]",0.0011,500.0,JMC_data
641,SbZn,PF,,[0.0009000000000000001],"[300.0, 700.0]",0.0009000000000000002,500.0,JMC_data
642,Mg20Si3Sn7,PF,,[0.0048000000000000004],[523.0],0.0048,523.0,JMC_data
643,Mg100SbSn49,PF,,[0.003],[295],0.003,295.0,JMC_data
644,Mg200Pb5Sb2Sn93,PF,,[0.003],[295],0.003,295.0,JMC_data
645,OST,PF,,[0.0015],[295],0.0015,295.0,JMC_data
646,Cu19Se10,PF,,[0.00125],[843.0],0.00125,843.0,JMC_data
647,Cu41Se20,PF,,[0.000578],[843.0],0.0005780000000000001,843.0,JMC_data
648,Cu2Se,PF,,[0.00126],[860.0],0.00126,860.0,JMC_data
649,DEOPT,PF,,[4e-07],[295],4e-07,295.0,JMC_data
650,DEOPT,PF,,[4e-07],[295],4e-07,295.0,JMC_data
651,DMOS,PF,,[7.99e-06],[295],7.99e-06,295.0,JMC_data
652,DEOPT,PF,,[9.6e-07],[295],9.6e-07,295.0,JMC_data
653,DEOPT,PF,,[7.09e-05],[295],7.09e-05,295.0,JMC_data
654,DEOPT,PF,,[4e-07],[295],4e-07,295.0,JMC_data
655,Sb2Se3,PF,,[0.001],[300.0],0.001,300.0,JMC_data
656,O2Ti,PF,,[0.006],[675.0],0.006,675.0,JMC_data
657,Pb99SbSe100,PF,,[0.0015400000000000001],[873.0],0.0015400000000000001,873.0,JMC_data
658,Pb79SbSe80,PF,,[0.0017300000000000002],[673.0],0.0017300000000000002,673.0,JMC_data
659,BiCuOSe,PF,,[0.00022999999999999998],[680.0],0.00023,680.0,JMC_data
660,RS2,PF,,[0.000174],[775.0],0.000174,775.0,JMC_data
661,Bi199CsCu200O200Se200,PF,,[0.00033999999999999997],[680.0],0.00034,680.0,JMC_data
662,MoS2,PF,,[0.028],[300.0],0.028,300.0,JMC_data
663,BST,PF,,[0.0046700000000000005],[295],0.0046700000000000005,295.0,JMC_data
664,Se9Sn10Te,PF,,[0.00010279999999999999],[550.0],0.0001028,550.0,JMC_data
665,SeSn,PF,,[0.00038],[773.0],0.00038,773.0,JMC_data
666,Se9Sn10Te,PF,,[0.00010279999999999999],[550.0],0.0001028,550.0,JMC_data
667,SeSn,PF,,[4.2999999999999995e-08],[310.0],4.3e-08,310.0,JMC_data
668,Se9Sn10Te,PF,,[0.00010279999999999999],[550.0],0.0001028,550.0,JMC_data
669,Se9Sn10Te,PF,,[0.00010279999999999999],[550.0],0.0001028,550.0,JMC_data
670,Fe16NdPr3Sb48,PF,,[0.0031000000000000003],[823.0],0.0031000000000000003,823.0,JMC_data
671,CoSb3,PF,,[7.762e-05],[773.0],7.762e-05,773.0,JMC_data
672,OP3T,PF,,[8.33e-06],[300.0],8.33e-06,300.0,JMC_data
673,BiCo14O20,PF,,[2.5e-08],[530.0],2.5e-08,530.0,JMC_data
674,BiCo14O20,PF,,[2.5e-08],[530.0],2.5e-08,530.0,JMC_data
675,BiCo14O20,PF,,[2.5e-08],[530.0],2.5e-08,530.0,JMC_data
676,BiCo14O20,PF,,[2.5e-08],[530.0],2.5e-08,530.0,JMC_data
677,CrCuSe2,PF,,[0.00132],[295],0.0013200000000000002,295.0,JMC_data
678,NbO15Sr5Ti4,PF,,[1500.0],[1000.0],1500.0,1000.0,JMC_data
679,NbO70Sr30Ti19,PF,,[0.0003],[950.0],0.00030000000000000003,950.0,JMC_data
680,S50Sn49,PF,,[0.00011200000000000001],[873.0],0.000112,873.0,JMC_data
681,S200Sn197,PF,,[0.000335],[873.0],0.000335,873.0,JMC_data
682,Ag2S125Se375Sn491,PF,,[0.000522],[823.0],0.000522,823.0,JMC_data
683,Mg2Si,PF,,[0.00011999999999999999],[560.0],0.00012000000000000004,560.0,JMC_data
684,Bi2S3,PF,,[0.0004632],[773.0],0.0004632,773.0,JMC_data
685,BiSb3Te6,PF,,[0.00084],[300.0],0.00084,300.0,JMC_data
686,BiSb3Te6,PF,,[0.00084],[300.0],0.00084,300.0,JMC_data
687,BiSb3Te6,PF,,[0.00084],[300.0],0.00084,300.0,JMC_data
688,BiSb3Te6,PF,,[0.00084],[300.0],0.00084,300.0,JMC_data
689,Ga,PF,,[0.000918],[1050.0],0.000918,1050.0,JMC_data
690,OZn,PF,,[0.00053],[750.0],0.0005300000000000001,750.0,JMC_data
691,OZn,PF,,[0.0007261],[965.1],0.0007260999999999999,965.1,JMC_data
692,Bi12Mg75Sb37Te,PF,,[0.0013900000000000002],[525.0],0.0013900000000000002,525.0,JMC_data
693,Bi2Te3,PF,,[1.3599999999999999e-05],[295],1.36e-05,295.0,JMC_data
694,Br2Pb,PF,,[0.00048],[793.0],0.0004800000000000001,793.0,JMC_data
695,Br2Pb,PF,,[0.00048],[793.0],0.0004800000000000001,793.0,JMC_data
696,O3SrTi,PF,,"[0.0028, 0.0036000000000000003]",[295],0.0032,295.0,JMC_data
697,Cu2GeSe4Sr,PF,,"[0.0008500000000000001, 0.0017300000000000002]",[600.0],0.0012900000000000001,600.0,JMC_data
698,Co10Hf5Sb8Sn2Zr5,PF,,[0.003],[800.0],0.003,800.0,JMC_data
699,CrSi2,PF,,[9.0],[295],9.0,295.0,JMC_data
700,Bi19Cu20O20SbSe20,PF,,[0.00035999999999999997],[873.0],0.00036,873.0,JMC_data
701,Bi48Cu25O25Sb2Se25,PF,,[0.00035999999999999997],[873.0],0.00036,873.0,JMC_data
702,Bi19Cu20O20SbSe20,PF,,[0.00035999999999999997],[873.0],0.00036,873.0,JMC_data
703,Bi2Te3,PF,,"[0.008, 0.009000000000000001]","[100.0, 200.0]",0.0085,150.0,JMC_data
704,Bi2Te3,PF,,[0.000132],[410.0],0.00013199999999999998,410.0,JMC_data
705,Bi2Te3,PF,,[0.000132],[410.0],0.00013199999999999998,410.0,JMC_data
706,Bi2Te3,PF,,[1.1700000000000001e-05],[410.0],1.17e-05,410.0,JMC_data
707,S2Ti,PF,,[0.0037099999999999998],[295],0.00371,295.0,JMC_data
708,S2Ti,PF,,[0.00039999999999999996],[300.0],0.0004,300.0,JMC_data
709,PbTe,PF,,[1230.0],[300.0],1230.0,300.0,JMC_data
710,O3SrTi,PF,,[0.0036],[295],0.0036000000000000008,295.0,JMC_data
711,Ca3Co4O9,PF,,[2.8e-05],[295],2.8000000000000006e-05,295.0,JMC_data
712,Bi20Ca20Co17Ox10,PF,,[0.00031],[923.0],0.00031,923.0,JMC_data
713,CSi,PF,,[0.004],[723.0],0.004,723.0,JMC_data
714,FeSe,PF,,[0.026000000000000002],[280.0],0.026000000000000002,280.0,JMC_data
715,Ag50Sb49Se100Sn,PF,,[0.000834],[610.0],0.000834,610.0,JMC_data
716,SnTe,PF,,[0.002097],[773.0],0.002097,773.0,JMC_data
717,Ge125Mg1000Sb11Sn364,PF,,[0.005200000000000001],"[298.0, 723.0]",0.005200000000000001,510.5,JMC_data
718,Ge125Mg1000Sb11Sn364,PF,,[0.0055000000000000005],[723.0],0.0055000000000000005,723.0,JMC_data
719,Ge25Mg200Sb2Sn73,PF,,[0.0045000000000000005],[295],0.0045000000000000005,295.0,JMC_data
720,DEOPT,PF,,[4.5299999999999997e-05],[295],4.5299999999999997e-05,295.0,JMC_data
721,DEOPT,PF,,[4.5299999999999997e-05],[295],4.5299999999999997e-05,295.0,JMC_data
722,Ag3Ca27Co40O90,PF,,[0.00015000000000000001],[300.0],0.00015,300.0,JMC_data
723,Ca15Co16Cu4O45,PF,,[0.000252],[300.0],0.000252,300.0,JMC_data
724,Cu59Se500Sn441,PF,,[0.0005570000000000001],[823.0],0.000557,823.0,JMC_data
725,Sb2Se3,PF,,[2e-06],[295],2e-06,295.0,JMC_data
726,Al3Te20Zn17,PF,,[1.5199999999999998e-06],[575.0],1.52e-06,575.0,JMC_data
727,AgSbSe2,PF,,[0.000437],[590.0],0.000437,590.0,JMC_data
728,AgBiSe2,PF,,[0.000207],[480.0],0.000207,480.0,JMC_data
729,Se3Sn20Te17,PF,,[0.00073],[295],0.0007300000000000001,295.0,JMC_data
730,AgBiCl6Cs2,PF,,[0.17698],[300.0],0.17698000000000005,300.0,JMC_data
731,AgBiCl6Cs2,PF,,[0.17698],[300.0],0.17698000000000005,300.0,JMC_data
732,Ag100Bi100Cl3S97Se100,PF,,[0.0005070000000000001],[823.0],0.0005070000000000001,823.0,JMC_data
733,Co400Sb1212Sr22Yb3,PF,,[0.0041],[295],0.0041,295.0,JMC_data
734,CNTs,PF,,[0.0019],[773.0],0.0019,773.0,JMC_data
735,CMNTW,PF,,[0.0019],[673.0],0.0019,673.0,JMC_data
736,Bi3Ge47Te50,PF,,[0.0012000000000000001],[300.0],0.0012,300.0,JMC_data
737,CeCo2Fe14Sb48Yb3,PF,,[0.0032],[823.0],0.0032,823.0,JMC_data
738,Cu38Se20Sn,PF,,[0.0009300000000000002],[773.0],0.00093,773.0,JMC_data
739,MoS2,PF,,[2.9999999999999997e-05],[610.0],3.000000000000001e-05,610.0,JMC_data
740,MoS2,PF,,[0.0085],[295],0.0085,295.0,JMC_data
741,COTi2,PF,,[36000.0],[973.0],36000.0,973.0,JMC_data
742,COTi2,PF,,[103400.0],[973.0],103400.0,973.0,JMC_data
743,CO9Ti10,PF,,[142300.0],[973.0],142300.0,973.0,JMC_data
744,COTi2,PF,,[38000.0],[973.0],38000.0,973.0,JMC_data
745,CO9Ti10,PF,,[142300.0],[973.0],142300.0,973.0,JMC_data
746,Mn31RuSi56,PF,,[0.0031000000000000003],[1000.0],0.0031000000000000003,1000.0,JMC_data
747,FeSb2,PF,,[0.23],[10.0],0.23,10.0,JMC_data
748,Sb,PF,,[0.0016],[673.0],0.0016,673.0,JMC_data
749,Na,PF,,[0.0007859999999999999],[873.0],0.0007859999999999999,873.0,JMC_data
750,Cu49Nd100NiO200,PF,,[0.00010200000000000001],[320.0],0.000102,320.0,JMC_data
751,Cu49Nd100NiO200,PF,,[0.00010200000000000001],[320.0],0.000102,320.0,JMC_data
752,Cu49Nd100NiO200,PF,,[0.00010200000000000001],[320.0],0.000102,320.0,JMC_data
753,Bi,PF,,[0.004216],[295],0.004215999999999999,295.0,JMC_data
754,Co19Na10O40Zn,PF,,[0.0017],[1073.0],0.0017,1073.0,JMC_data
755,Co19Na10O40Zn,PF,,[0.0017],[1073.0],0.0017,1073.0,JMC_data
756,Co2NaO4,PF,,[0.0004],[1073.0],0.0004,1073.0,JMC_data
757,Co19Na10O40Zn,PF,,[0.0017],[1073.0],0.0017,1073.0,JMC_data
758,NiSnTi,PF,,[0.007],[650.0],0.006999999999999999,650.0,JMC_data
759,Bi2Te3,PF,,[0.004],[533.0],0.004,533.0,JMC_data
760,CrCu13Ge3S16,PF,,[0.0019399999999999999],[700.0],0.00194,700.0,JMC_data
761,B410Si13Y10,PF,,[0.00013800000000000002],[1000.0],0.000138,1000.0,JMC_data
762,Bi2Te3,PF,,[0.00254],[300.0],0.00254,300.0,JMC_data
763,Bi199MgTe300,PF,,[0.0037500000000000003],[300.0],0.00375,300.0,JMC_data
764,Bi2Te3,PF,,[0.00254],[300.0],0.00254,300.0,JMC_data
765,Bi199MgTe300,PF,,[0.0037500000000000003],[300.0],0.00375,300.0,JMC_data
766,DEOPT,PF,,[5e-09],[300.0],5e-09,300.0,JMC_data
767,DEOPT,PF,,[9.47e-06],[295],9.47e-06,295.0,JMC_data
768,BaO3Sn,PF,,[0.0015],[1200.0],0.0015,1200.0,JMC_data
769,HgTe,PF,,"[0.0014, 0.0031000000000000003]",[300.0],0.0022500000000000003,300.0,JMC_data
770,CMNTW,PF,,[0.004],"[523.0, 873.0]",0.004,698.0,JMC_data
771,Mn50Si87,PF,,[0.0013000000000000002],[740.0],0.0013000000000000002,740.0,JMC_data
772,Ca9In3Sn91Te100,PF,,[0.00415],[823.0],0.00415,823.0,JMC_data
773,Ca6Cu10In2Sn95Te105,PF,,[0.004220000000000001],[823.0],0.004220000000000001,823.0,JMC_data
774,CoSb3,PF,,[0.00185],[575.0],0.00185,575.0,JMC_data
775,PdSbY,PF,,[0.00030000000000000003],[295],0.00030000000000000003,295.0,JMC_data
776,Bi20Co19IrOy10Sr20,PF,,[0.0001164],[300.0],0.0001164,300.0,JMC_data
777,GeTe,PF,,[0.00315],[773.0],0.0031500000000000005,773.0,JMC_data
778,Ge97In3Te100,PF,,[0.00395],[773.0],0.00395,773.0,JMC_data
779,Cu3SbSe4,PF,,[0.000321],[300.0],0.000321,300.0,JMC_data
780,Ba5Bi35Cu34Ni6O40Se40,PF,,[5.7e-06],[923.0],5.700000000000001e-06,923.0,JMC_data
781,BiCuOSe,PF,,[2.2999999999999996e-06],[923.0],2.3e-06,923.0,JMC_data
782,Bi3Ca109Co160Dy8O360,PF,,[0.000218],[1073.0],0.000218,1073.0,JMC_data
783,Bi3Ca109Co160Dy8O360,PF,,[0.000218],[1073.0],0.000218,1073.0,JMC_data
784,Ca14Co20DyO45,PF,,[1.8900000000000002e-05],[1073.0],1.89e-05,1073.0,JMC_data
785,Bi3Ca109Co160Dy8O360,PF,,[0.00018],[1073.0],0.00018,1073.0,JMC_data
786,Ca29Co38Cu2LaO90,PF,,[0.00038300000000000004],[873.0],0.000383,873.0,JMC_data
787,Bi3Ca109Co160Dy8O360,PF,,[0.000218],[1073.0],0.000218,1073.0,JMC_data
788,Ca14Co20DyO45,PF,,[1.8900000000000002e-05],[1073.0],1.89e-05,1073.0,JMC_data
789,Fe35La9Ni5Sb120,PF,,[0.0028],[723.0],0.0028,723.0,JMC_data
790,NiOx,PF,,[1.1099999999999999e-05],[473.0],1.11e-05,473.0,JMC_data
791,ACS,PF,,[4.26e-06],[353.0],4.26e-06,353.0,JMC_data
792,Co1961Ni39Sb6000,PF,,[0.0013650000000000001],[475.0],0.001365,475.0,JMC_data
793,LaO150Sr49Ti50,PF,,[3.6],[300.0],3.6,300.0,JMC_data
794,Fe3O4,PF,,[0.025500000000000002],[260.0],0.0255,260.0,JMC_data
795,Nd,PF,,[4.8e-05],[295],4.8e-05,295.0,JMC_data
796,AgBi24Cu25O25Se25,PF,,[0.00031999999999999997],[873.0],0.00032,873.0,JMC_data
797,Bi20Cu19O20S20,PF,,[2.5000000000000004e-07],[295],2.5e-07,295.0,JMC_data
798,PbTe,PF,,[0.0021],[773.0],0.0021000000000000003,773.0,JMC_data
799,Ca4DyMn5O15,PF,,[370000.0],[1073.0],370000.0,1073.0,JMC_data
800,Ca4DyMn5O15,PF,,[370000.0],[1073.0],370000.0,1073.0,JMC_data
801,Bi2Te3,PF,,[0.0046500000000000005],[303.0],0.0046500000000000005,303.0,JMC_data
802,Bi2Te3,PF,,[0.0046500000000000005],[303.0],0.0046500000000000005,303.0,JMC_data
803,Pb,PF,,[0.00135],[550.0],0.00135,550.0,JMC_data
804,Bi50Br9Sb50Se141,PF,,[0.0006000000000000001],[700.0],0.0006000000000000001,700.0,JMC_data
805,Ag482Cu4Mg500Sb495,PF,,[0.0022],[295],0.0022,295.0,JMC_data
806,Ba7Cu20K3Se20,PF,,[0.00076],[800.0],0.0007599999999999999,800.0,JMC_data
807,BiCuOSe,PF,,[0.000633],[800.0],0.000633,800.0,JMC_data
808,Cu,PF,,[0.0014],[450.0],0.0014,450.0,JMC_data
809,SSn,PF,,[0.00025],[923.0],0.00025,923.0,JMC_data
810,SSn,PF,,[0.00048],[873.0],0.0004800000000000001,873.0,JMC_data
811,SSn,PF,,[0.00025],[923.0],0.00025,923.0,JMC_data
812,Na3S100Sn97,PF,,[0.00048],[923.0],0.0004800000000000001,923.0,JMC_data
813,Nb17O300Sr97Ti80W3,PF,,[0.0005],"[1000.0, 1273.0]",0.0005,1136.5,JMC_data
814,S2Ti,PF,,[0.00371],[300.0],0.00371,300.0,JMC_data
815,Sb2Te3,PF,,[0.00035],[295],0.00035000000000000005,295.0,JMC_data
816,S,PF,,[0.0001],[300.0],0.0001,300.0,JMC_data
817,SbSi,PF,,[0.025],[700.0],0.025,700.0,JMC_data
818,GeTe,PF,,[0.004200000000000001],[720.0],0.004200000000000001,720.0,JMC_data
819,NaO20Pd15Sr4,PF,,[5e-05],[295],5e-05,295.0,JMC_data
820,NaO20Pd15Sr4,PF,,[5e-05],[295],5e-05,295.0,JMC_data
821,SeSn,PF,,[0.004],[300.0],0.004,300.0,JMC_data
822,GeSi99,PF,,[0.0044],[1073.0],0.0044,1073.0,JMC_data
823,Al103Fe200V97,PF,,[0.0043],[600.0],0.0043,600.0,JMC_data
824,OZn,PF,,[7.999999999999999e-05],[295],8e-05,295.0,JMC_data
825,Cu3SbSe4,PF,,[41800.0],[673.0],41800.0,673.0,JMC_data
826,Cu3SbSe4,PF,,[42000.0],[673.0],42000.0,673.0,JMC_data
827,Mg3Sb2,PF,,[0.0002],[773.0],0.0002,773.0,JMC_data
828,LiMg119Sb80,PF,,[0.0006000000000000001],[773.0],0.0006000000000000001,773.0,JMC_data
829,Mg3Sb2,PF,,[0.0005],[773.0],0.0005,773.0,JMC_data
830,Ba100Co200Eu50O569Pr50,PF,,[1.54e-05],[125.0],1.5399999999999998e-05,125.0,JMC_data
831,Ba25Co50O144Pr25,PF,,[5.000000000000001e-07],[125.0],5e-07,125.0,JMC_data
832,Ba100Co200Eu50O569Pr50,PF,,[1.54e-05],[125.0],1.5399999999999998e-05,125.0,JMC_data
833,Co93Ni7S100Sb100,PF,,[0.00193],[850.0],0.00193,850.0,JMC_data
834,CoSSb,PF,,[0.00067],[850.0],0.00067,850.0,JMC_data
835,CoSSb,PF,,[0.00067],[850.0],0.00067,850.0,JMC_data
836,DyLaO30Srx10Ti10,PF,,[0.000997],[473.0],0.000997,473.0,JMC_data
837,AgFe99O150,PF,,[6.4000000000000006e-06],[453.0],6.4e-06,453.0,JMC_data
838,AgFe99O150,PF,,[6.4000000000000006e-06],[453.0],6.4e-06,453.0,JMC_data
839,Fe2O3,PF,,[1.4000000000000001e-06],[1073.0],1.4e-06,1073.0,JMC_data
840,Ca3Co4O9,PF,,[0.000118],[573.0],0.000118,573.0,JMC_data
841,AgFe99O150,PF,,[6.4000000000000006e-06],[1073.0],6.4e-06,1073.0,JMC_data
842,AlO50Zn49,PF,,[0.00053],[750.0],0.0005300000000000001,750.0,JMC_data
843,NiSnTi,PF,,[0.0011200000000000001],[830.0],0.00112,830.0,JMC_data
844,NiSnTi,PF,,[0.0011200000000000001],[830.0],0.00112,830.0,JMC_data
845,Ni20Sn20TaTi19,PF,,[0.00257],[830.0],0.00257,830.0,JMC_data
846,NiSnTi,PF,,[0.0011250000000000001],[830.0],0.001125,830.0,JMC_data
847,NiSnTi,PF,,[0.0021000000000000003],[800.0],0.0021000000000000003,800.0,JMC_data
848,Ge27Si216Sn7,PF,,[0.0011300000000000001],[295],0.0011300000000000001,295.0,JMC_data
849,Ge27Si216Sn7,PF,,[0.0011300000000000001],[295],0.0011300000000000001,295.0,JMC_data
850,Ca3Co4O9,PF,,[0.00022999999999999998],[295],0.00023,295.0,JMC_data
851,DEOPT,PF,,[5.8e-05],[300.0],5.8e-05,300.0,JMC_data
852,Fe16La3PrSb48,PF,,[0.0031000000000000003],[823.0],0.0031000000000000003,823.0,JMC_data
853,DEOPT,PF,,[1.49e-05],[470.0],1.49e-05,470.0,JMC_data
854,DEOPT,PF,,[5e-09],[470.0],5e-09,470.0,JMC_data
855,DEOPT,PF,,[5e-09],[300.0],5e-09,300.0,JMC_data
856,LaO150Sr49Ti50,PF,,[0.0036000000000000003],[300.0],0.0036000000000000008,300.0,JMC_data
857,CeO15Sr4Ti5,PF,,[0.0007],[900.0],0.0007,900.0,JMC_data
858,Bi2Sb8Te17,PF,,[0.00263],[417.0],0.0026300000000000004,417.0,JMC_data
859,Ni50SbSn49Zr50,PF,,[0.006999999999999999],[500.0],0.006999999999999999,500.0,JMC_data
860,Mg2Si,PF,,[0.003],[600.0],0.003,600.0,JMC_data
861,AlFe2V,PF,,[9.96e-05],[309.0],9.96e-05,309.0,JMC_data
862,Mg3Sb2,PF,,[0.00136],[620.0],0.00136,620.0,JMC_data
863,Mg3Sb2,PF,,[0.0013300000000000002],[470.0],0.00133,470.0,JMC_data
864,Sb597Te3Zn800,PF,,[0.00148],[464.0],0.0014800000000000002,464.0,JMC_data
865,Al3Yb,PF,,[0.033999999999999996],[100.0],0.034,100.0,JMC_data
866,Al3Yb,PF,,[0.0115],[295],0.0115,295.0,JMC_data
867,Al29SnYb10,PF,,[0.0133],[295],0.0133,295.0,JMC_data
868,Cu2Se,PF,,[0.0011],[295],0.0011,295.0,JMC_data
869,Cu100Ga99MnTe200,PF,,[0.0015500000000000002],[718.0],0.0015500000000000002,718.0,JMC_data
870,Hf100Ni200Sb3Sn197Zr100,PF,,[0.00262],[300.0],0.0026200000000000004,300.0,JMC_data
871,Co10Hf5Sb8Sn2Zr5,PF,,[0.0019100000000000002],[300.0],0.0019100000000000002,300.0,JMC_data
872,C2O,PF,,[0.00016999999999999999],[873.0],0.00017,873.0,JMC_data
873,S2Ti,PF,,[0.21],[295],0.21,295.0,JMC_data
874,BaCo40In4Sb120,PF,,[0.00297],[623.0],0.0029700000000000004,623.0,JMC_data
875,LaNb,PF,,[0.00132],[600.0],0.0013200000000000002,600.0,JMC_data
876,PbSe100Sn98Zn,PF,,[0.000543],[873.0],0.000543,873.0,JMC_data
877,Pb,PF,,[0.00042400000000000006],[873.0],0.000424,873.0,JMC_data
878,CaMgSi,PF,,[0.00042],[433.0],0.00042,433.0,JMC_data
879,RS2,PF,,[0.00518],[600.0],0.005180000000000001,600.0,JMC_data
880,Na3Se100Sn97,PF,,[0.000573],[295],0.0005729999999999999,295.0,JMC_data
881,KSe1000Sn999,PF,,[0.00047],[823.0],0.00047000000000000004,823.0,JMC_data
882,SeSn,PF,,[0.0005300000000000001],[823.0],0.0005300000000000001,823.0,JMC_data
883,NaSe50Sn49,PF,,[0.00048],[523.0],0.0004800000000000001,523.0,JMC_data
884,SeSn,PF,,[0.00029],[523.0],0.00029,523.0,JMC_data
885,CNSTW,PF,,[9.499999999999999e-05],[295],9.499999999999999e-05,295.0,JMC_data
886,CNSTW,PF,,[0.00015999999999999999],[295],0.00016,295.0,JMC_data
887,CNSTW,PF,,[0.000176],[295],0.000176,295.0,JMC_data
888,CNSTW,PF,,[0.001],[295],0.001,295.0,JMC_data
889,PbSn50Te50,PF,,[0.00305],[823.0],0.00305,823.0,JMC_data
890,SnTe,PF,,[0.00305],[823.0],0.00305,823.0,JMC_data
891,SnTe,PF,,[0.0026000000000000003],[823.0],0.0026000000000000003,823.0,JMC_data
892,SnTe,PF,,[0.00305],[823.0],0.00305,823.0,JMC_data
893,SnTe,PF,,[0.00265],[823.0],0.00265,823.0,JMC_data
894,Pb199SbTe200,PF,,[0.0022500000000000003],[627.0],0.0022500000000000003,627.0,JMC_data
895,Pb199SbTe200,PF,,[0.0022500000000000003],[627.0],0.0022500000000000003,627.0,JMC_data
896,Pb199SbTe200,PF,,[0.0022500000000000003],[627.0],0.0022500000000000003,627.0,JMC_data
897,AINP,PF,,[0.000176],[295],0.000176,295.0,JMC_data
898,CNSTW,PF,,[3.78e-05],[295],3.78e-05,295.0,JMC_data
899,CNSTsW,PF,,[2.358e-06],[295],2.358e-06,295.0,JMC_data
900,BH4Na,PF,,[4.41e-05],[294.0],4.41e-05,294.0,JMC_data
901,S3Se7Sn10,PF,,[0.0007700000000000001],[820.0],0.0007700000000000001,820.0,JMC_data
902,AgCrSe2,PF,,[0.0008800000000000001],[773.0],0.00088,773.0,JMC_data
903,Cu3SbSe4,PF,,[0.0019920000000000003],[400.0],0.0019920000000000003,400.0,JMC_data
904,BiCoZr,PF,,[0.01],[295],0.01,295.0,JMC_data
905,Cu179PbS100,PF,,[0.00086],[773.0],0.0008600000000000001,773.0,JMC_data
906,Cu9S5,PF,,[0.0012],[773.0],0.0012,773.0,JMC_data
907,MoS2,PF,,[28000.0],[295],28000.0,295.0,JMC_data
908,Cd10Cu20InSe40Sn9,PF,,[0.0004],[723.0],0.0004,723.0,JMC_data
909,Cu9S5,PF,,[0.00099],[723.0],0.00099,723.0,JMC_data
910,Cu9S5,PF,,[0.000977],[723.0],0.000977,723.0,JMC_data
911,AgP2,PF,,[0.0034],[1100.0],0.0034,1100.0,JMC_data
912,IrP2,PF,,[0.00523],[1100.0],0.005229999999999999,1100.0,JMC_data
913,Cu12S13Sb4,PF,,[0.00162],[623.0],0.00162,623.0,JMC_data
914,PbSe,PF,,[0.0033],[295],0.0033,295.0,JMC_data
915,Ga,PF,,[0.0007208999999999999],[965.2],0.0007209,965.2,JMC_data
916,CeO2,PF,,[44600.0],[1073.0],44600.0,1073.0,JMC_data
917,Al,PF,,[61600.0],[673.0],61600.0,673.0,JMC_data
918,Ge99Na,PF,,[0.0025],[723.0],0.0025,723.0,JMC_data
919,GeTe,PF,,[0.0028],[323.0],0.0028,323.0,JMC_data
920,Ge99Na,PF,,[0.0025],[723.0],0.0025,723.0,JMC_data
921,Bi2Te3,PF,,[0.000821],[673.0],0.0008210000000000001,673.0,JMC_data
922,Co20Sb60Sm3,PF,,[0.0038],[295],0.0038,295.0,JMC_data
923,Ca9Mn10O30Pr,PF,,[0.00034199999999999996],[1132.0],0.000342,1132.0,JMC_data
924,Ag3Cu22Fe25S50,PF,,[0.00076],[723.0],0.0007599999999999999,723.0,JMC_data
925,Ag3Cu22Fe25S50,PF,,[0.00076],[723.0],0.0007599999999999999,723.0,JMC_data
926,BiO400Zn399,PF,,[0.000306],[1073.0],0.000306,1073.0,JMC_data
927,BiO400Zn399,PF,,[0.000306],[1073.0],0.000306,1073.0,JMC_data
928,BiO400Zn399,PF,,[0.000306],[1073.0],0.000306,1073.0,JMC_data
929,La2O75Sr23Ti25,PF,,[2.95e-06],[679.0],2.95e-06,679.0,JMC_data
930,GeSi,PF,,[0.0022],[873.0],0.0022,873.0,JMC_data
931,MoSi,PF,,[0.0029],[1073.0],0.0029,1073.0,JMC_data
932,Cu75Sb24Se100Sn,PF,,[0.0009470000000000001],"[300.0, 700.0]",0.000947,500.0,JMC_data
933,Al4Bi3Mg196Si97,PF,,"[0.00182, 0.00209]",[873.0],0.001955,873.0,JMC_data
934,Bi2Te3,PF,,[0.000163],[295],0.00016299999999999998,295.0,JMC_data
935,DEOPT,PF,,[0.000165],[295],0.000165,295.0,JMC_data
936,DEOPT,PF,,[0.0001283],[295],0.0001283,295.0,JMC_data
937,DEOPT,PF,,[0.0001283],[295],0.0001283,295.0,JMC_data
938,Mn10Si17,PF,,[0.000558],[783.0],0.000558,783.0,JMC_data
939,Ba6Co77Ni3Sb240,PF,,[0.00117],[295],0.00117,295.0,JMC_data
