,sorted_formula,Model,Model_Type,Value,Temperature_Value,Value_Average,Temperature_Average,source
1063,BiTe,ThermCond,total,[0.42],[295],0.42,295.0,JMC_data
1064,SSn,ThermCond,total,[1.0],[400.0],1.0,400.0,JMC_data
1065,BaCd2Sb2,ThermCond,total,[0.95],[295],0.95,295.0,JMC_data
1066,Bi2Te3,ThermCond,total,[1.4],[295],1.4,295.0,JMC_data
1067,MoS2,ThermCond,lattice,[47.5],[300.0],47.5,300.0,JMC_data
1068,AuK3O,ThermCond,lattice,[0.54],[300.0],0.54,300.0,JMC_data
1069,Bi2Te3,ThermCond,lattice,[1.28],[300.0],1.28,300.0,JMC_data
1070,ClNa3O,ThermCond,lattice,[6.48],[295],6.48,295.0,JMC_data
1071,SeSn,ThermCond,lattice,[0.7],[300.0],0.7000000000000001,300.0,JMC_data
1072,Bi2Te3,ThermCond,lattice,[1.28],[300.0],1.28,300.0,JMC_data
1073,O,ThermCond,total,[1200.0],[2273.0],1200.0,2273.0,JMC_data
1074,C2O,ThermCond,total,[0.55],[923.0],0.55,923.0,JMC_data
1075,CTh,ThermCond,electronic,[4.61],[295],4.61,295.0,JMC_data
1076,CZr,ThermCond,total,[87.0],[295],87.0,295.0,JMC_data
1077,CTh,ThermCond,total,[26.0],[1000.0],26.0,1000.0,JMC_data
1078,CTh,ThermCond,lattice,[18.42],[295],18.42,295.0,JMC_data
1079,CTh,ThermCond,electronic,[4.61],[295],4.61,295.0,JMC_data
1080,Cu2FeMnO4,ThermCond,total,[2.28],[295],2.28,295.0,JMC_data
1081,AgSbSn4Te6,ThermCond,total,[1.59],[723.0],1.59,723.0,JMC_data
1082,Co40Ga2Sb113Te10,ThermCond,total,[2.8],[873.0],2.8,873.0,JMC_data
1083,Sb3Zn4,ThermCond,total,[0.9],[293.0],0.9,293.0,JMC_data
1084,Mg59Sb50Zn16,ThermCond,total,[1.16],[295],1.16,295.0,JMC_data
1085,Bi2Te3,ThermCond,lattice,[0.53],[413.0],0.53,413.0,JMC_data
1086,Bi2Te3,ThermCond,total,[0.33],[320.0],0.33,320.0,JMC_data
1087,Bi2Te3,ThermCond,total,[0.957],[295],0.9570000000000001,295.0,JMC_data
1088,Bi2O2Te,ThermCond,total,[0.91],[295],0.91,295.0,JMC_data
1089,Bi2Te3,ThermCond,total,[2.0],[295],2.0,295.0,JMC_data
1090,Bi2O2Se,ThermCond,total,[1.1],[295],1.1,295.0,JMC_data
1091,InSb20Zn19,ThermCond,lattice,[2.3],[295],2.3,295.0,JMC_data
1092,Sb2YbZn2,ThermCond,lattice,[3.5],[295],3.5,295.0,JMC_data
1093,InSb20Zn19,ThermCond,lattice,[0.7],[723.0],0.7000000000000001,723.0,JMC_data
1094,Cu11Fe11S20,ThermCond,lattice,[1.7],[295],1.7000000000000002,295.0,JMC_data
1095,CuFeS2,ThermCond,lattice,[6.4],[295],6.4,295.0,JMC_data
1096,Se17Sn20Te3,ThermCond,total,[0.79],[300.0],0.79,300.0,JMC_data
1097,SeSn,ThermCond,total,[1.2],[295],1.2,295.0,JMC_data
1098,Se17Sn20Te3,ThermCond,total,[0.79],[295],0.79,295.0,JMC_data
1099,Ag8Pb225S80Sb10Te120,ThermCond,total,[0.83],[673.0],0.8300000000000001,673.0,JMC_data
1100,Cu360S200Sb2Sn9,ThermCond,electronic,[0.61],[723.0],0.61,723.0,JMC_data
1101,DEOPT,ThermCond,total,[0.59],[300.0],0.59,300.0,JMC_data
1102,PS2,ThermCond,total,[0.29],[300.0],0.29,300.0,JMC_data
1103,PS2,ThermCond,total,"[0.41, 0.87]",[300.0],0.64,300.0,JMC_data
1104,BiCuOSe,ThermCond,total,[0.86],[298.0],0.86,298.0,JMC_data
1105,Bi2Te3,ThermCond,total,[1.6],[298.0],1.6,298.0,JMC_data
1106,Cu2Se3Sn,ThermCond,total,[0.99],[773.0],0.99,773.0,JMC_data
1107,Cu20InSe30Sn9,ThermCond,total,[1.3],[773.0],1.3,773.0,JMC_data
1108,Cu2S4SnZn,ThermCond,total,[0.33],"[300.0, 700.0]",0.33,500.0,JMC_data
1109,Cu2S4SnZn,ThermCond,total,[0.62],[700.0],0.62,700.0,JMC_data
1110,Ca2Co2O5,ThermCond,total,[1.55],[983.0],1.55,983.0,JMC_data
1111,Ag7Cu200Se300Sn93,ThermCond,lattice,[0.85],[723.0],0.85,723.0,JMC_data
1112,Cu2Se,ThermCond,lattice,[0.2],[1000.0],0.2,1000.0,JMC_data
1113,La,ThermCond,total,[1.1],[300.0],1.1,300.0,JMC_data
1114,OZn,ThermCond,lattice,[4.5],[295],4.5,295.0,JMC_data
1115,CSi,ThermCond,lattice,[16.76],[295],16.76,295.0,JMC_data
1116,BiCa9Mn10O30,ThermCond,total,[3.0],[300.0],3.0,300.0,JMC_data
1117,BiCa24Mn25O75,ThermCond,total,[3.6],[300.0],3.6,300.0,JMC_data
1118,NaPb49Te50,ThermCond,lattice,[2.83],[295],2.83,295.0,JMC_data
1119,NaPb49Te50,ThermCond,lattice,[1.5],[295],1.5,295.0,JMC_data
1120,NaPb49Te50,ThermCond,lattice,[1.38],[923.0],1.38,923.0,JMC_data
1121,NiSbSc,ThermCond,total,[6.3],[295],6.3,295.0,JMC_data
1122,NiSnZr,ThermCond,total,[8.0],[295],8.0,295.0,JMC_data
1123,NiSnTi,ThermCond,total,[9.0],[295],9.0,295.0,JMC_data
1124,FeSbV,ThermCond,total,[13.0],[295],13.0,295.0,JMC_data
1125,BiCoZr,ThermCond,total,[9.0],[295],9.0,295.0,JMC_data
1126,BiSb3Te6,ThermCond,total,[0.94],[295],0.94,295.0,JMC_data
1127,DEOPT,ThermCond,total,"[0.04, 0.17]",[300.0],0.105,300.0,JMC_data
1128,Bi2Te3,ThermCond,lattice,[0.34],[300.0],0.34,300.0,JMC_data
1129,Ca3Co4O9,ThermCond,total,[0.04],[300.0],0.04,300.0,JMC_data
1130,Hf50Ni80Pd20SbSn99Zr50,ThermCond,lattice,[4.5],[295],4.5,295.0,JMC_data
1131,BiTe6Tl9,ThermCond,total,[0.39],[295],0.39,295.0,JMC_data
1132,BiTe6Tl9,ThermCond,total,[0.39],[295],0.39,295.0,JMC_data
1133,NiSnTi,ThermCond,lattice,[8.0],[300.0],8.0,300.0,JMC_data
1134,CoNbSn,ThermCond,lattice,[6.5],[300.0],6.5,300.0,JMC_data
1135,GeSi4,ThermCond,total,[1.2],[295],1.2,295.0,JMC_data
1136,AgNi,ThermCond,total,[350.0],[295],350.0,295.0,JMC_data
1137,Ag3Ge5P6,ThermCond,lattice,[1.2],[300.0],1.2,300.0,JMC_data
1138,O2Ti,ThermCond,total,[8.5],[295],8.5,295.0,JMC_data
1139,O2Ti,ThermCond,total,"[1.0, 2.0]",[295],1.5,295.0,JMC_data
1140,Bi49Mg50Yb25,ThermCond,lattice,[2.7],[295],2.7,295.0,JMC_data
1141,Bi98Mg115Yb35,ThermCond,lattice,[0.8],[295],0.8,295.0,JMC_data
1142,Bi49Mg50Yb25,ThermCond,lattice,[2.7],[295],2.7,295.0,JMC_data
1143,Bi98Mg115Yb35,ThermCond,lattice,[0.8],[295],0.8,295.0,JMC_data
1144,Bi49Mg50Yb25,ThermCond,lattice,[2.7],[295],2.7,295.0,JMC_data
1145,Co40Sb113Te7,ThermCond,lattice,[3.87],[295],3.87,295.0,JMC_data
1146,IPb333Te332,ThermCond,total,[3.4],[300.0],3.4,300.0,JMC_data
1147,IPb333Te332,ThermCond,lattice,[3.1],[295],3.1,295.0,JMC_data
1148,I3Pb1000Se200Te797,ThermCond,lattice,[2.1],[295],2.1,295.0,JMC_data
1149,HfPbPt,ThermCond,total,"[7.0, 9.0]",[295],8.0,295.0,JMC_data
1150,NiSnTi,ThermCond,total,[5.3],[295],5.3,295.0,JMC_data
1151,CoNbSn,ThermCond,total,[6.5],[295],6.5,295.0,JMC_data
1152,HfNiSn,ThermCond,total,"[6.7, 10.0]",[295],8.35,295.0,JMC_data
1153,CoSb2,ThermCond,total,[9.0],[423.0],9.0,423.0,JMC_data
1154,Mg2Si,ThermCond,lattice,[10.0],[295],10.0,295.0,JMC_data
1155,Mg4SiSn,ThermCond,total,[1.9],[300.0],1.9,300.0,JMC_data
1156,PbTe,ThermCond,lattice,"[2.0, 3.0]",[295],2.5,295.0,JMC_data
1157,Mg2Si,ThermCond,total,[6.0],[295],6.0,295.0,JMC_data
1158,O2Ti,ThermCond,total,[3.85],[295],3.85,295.0,JMC_data
1159,GeTe,ThermCond,total,[4.7],[295],4.7,295.0,JMC_data
1160,GeTe,ThermCond,total,[4.35],[295],4.35,295.0,JMC_data
1161,GeTe,ThermCond,total,[7.1],[295],7.1,295.0,JMC_data
1162,MgSi2Yb2,ThermCond,total,[8.0],[300.0],8.0,300.0,JMC_data
1163,BrPb500Se499,ThermCond,lattice,[0.8],[700.0],0.8,700.0,JMC_data
1164,Cu2Se,ThermCond,lattice,[0.4],[773.0],0.4,773.0,JMC_data
1165,PbSe,ThermCond,lattice,[0.95],[873.0],0.95,873.0,JMC_data
1166,BrPb500Se499Zn6,ThermCond,lattice,[0.65],[873.0],0.65,873.0,JMC_data
1167,Na2Te,ThermCond,lattice,[1.4],[300.0],1.4,300.0,JMC_data
1168,Pb199SbSe200,ThermCond,lattice,[0.5],[700.0],0.5,700.0,JMC_data
1169,Pd2Sn2TiZr,ThermCond,lattice,[7.05],[1100.0],7.05,1100.0,JMC_data
1170,CDEPV,ThermCond,total,[2.23],[295],2.23,295.0,JMC_data
1171,Cu23Fe25S50Zn2,ThermCond,lattice,[5.4],[300.0],5.4,300.0,JMC_data
1172,CNT,ThermCond,total,[3000.0],[295],3000.0,295.0,JMC_data
1173,Bi2Te3,ThermCond,total,[0.75],[300.0],0.75,300.0,JMC_data
1174,OZn,ThermCond,lattice,[125.0],[1000.0],125.0,1000.0,JMC_data
1175,Cu13Ge3NbS16,ThermCond,lattice,[0.6],[300.0],0.6000000000000001,300.0,JMC_data
1176,Cu263Ge57Nb20S320,ThermCond,lattice,[0.5],[300.0],0.5,300.0,JMC_data
1177,Cu263Ge57Nb20S320,ThermCond,lattice,[0.5],[300.0],0.5,300.0,JMC_data
1178,CNTs,ThermCond,total,[103.0],[295],103.0,295.0,JMC_data
1179,GeSi,ThermCond,total,[2.04],[1173.0],2.04,1173.0,JMC_data
1180,GeSi,ThermCond,total,[2.04],[1173.0],2.04,1173.0,JMC_data
1181,GeSi4,ThermCond,total,[2.04],[1173.0],2.04,1173.0,JMC_data
1182,SnTe,ThermCond,lattice,[0.55],[773.0],0.55,773.0,JMC_data
1183,Al14Ba8Si31,ThermCond,total,[2.4],[400.0],2.4,400.0,JMC_data
1184,Mg3Sb2,ThermCond,lattice,"[1.0, 1.5]",[295],1.25,295.0,JMC_data
1185,Fe4Sb12Yb,ThermCond,lattice,[0.34],[295],0.34,295.0,JMC_data
1186,Al2O3,ThermCond,total,[0.6],[300.0],0.6000000000000001,300.0,JMC_data
1187,O2Ti,ThermCond,total,"[4.0, 6.0]","[300.0, 600.0]",5.0,450.0,JMC_data
1188,SeSn,ThermCond,total,"[0.23, 0.34]",[973.0],0.28500000000000003,973.0,JMC_data
1189,Pb30Sn69Te100Zn2,ThermCond,lattice,[0.7],[840.0],0.7000000000000001,840.0,JMC_data
1190,MnSb11Yb14,ThermCond,total,[0.8],[300.0],0.8,300.0,JMC_data
1191,BaIn2Te4,ThermCond,total,[0.3],[965.0],0.30000000000000004,965.0,JMC_data
1192,InTe2Tl,ThermCond,total,[0.31],[673.0],0.31,673.0,JMC_data
1193,CoSb3,ThermCond,total,[3.24],[600.0],3.24,600.0,JMC_data
1194,CoSb3,ThermCond,total,[3.11],[700.0],3.11,700.0,JMC_data
1195,CoSb3,ThermCond,lattice,[1.99],[600.0],1.99,600.0,JMC_data
1196,CoSb3,ThermCond,lattice,[1.91],[700.0],1.91,700.0,JMC_data
1197,BiCuOSe,ThermCond,total,[0.4],[923.0],0.4,923.0,JMC_data
1198,BiCuOSe,ThermCond,total,[0.9],[295],0.9,295.0,JMC_data
1199,Cu2Se,ThermCond,lattice,[0.48],[1000.0],0.48,1000.0,JMC_data
1200,Ag5CsTe3,ThermCond,lattice,"[0.18, 0.14]",[727.0],0.16,727.0,JMC_data
1201,BiSbTe3,ThermCond,total,[0.8],[432.0],0.8,432.0,JMC_data
1202,AgSbTe2,ThermCond,lattice,[0.48],[600.0],0.48,600.0,JMC_data
1203,OZn,ThermCond,total,[50.0],[295],50.0,295.0,JMC_data
1204,Si2Te3,ThermCond,total,[2.0],[1000.0],2.0,1000.0,JMC_data
1205,OTl2,ThermCond,total,[0.49],[300.0],0.49,300.0,JMC_data
1206,SbTe2Tl,ThermCond,total,[1.4],[295],1.4,295.0,JMC_data
1207,CrCuSe2,ThermCond,lattice,[1.0],[773.0],1.0,773.0,JMC_data
1208,Ge,ThermCond,lattice,[0.67],[721.0],0.67,721.0,JMC_data
1209,Ge3Sn7Te10,ThermCond,lattice,[0.67],[300.0],0.67,300.0,JMC_data
1210,SnTe,ThermCond,total,[8.66],[300.0],8.66,300.0,JMC_data
1211,Ge3Sn7Te10,ThermCond,total,[4.84],[300.0],4.84,300.0,JMC_data
1212,Ge3Sn7Te10,ThermCond,lattice,[0.67],[295],0.67,295.0,JMC_data
1213,Ge3Sn7Te10,ThermCond,electronic,[4.16],[295],4.16,295.0,JMC_data
1214,Ge30Sb13Sn57Te100,ThermCond,electronic,[1.44],[295],1.44,295.0,JMC_data
1215,Ge3Sn7Te10,ThermCond,total,[4.84],[295],4.84,295.0,JMC_data
1216,Ge30Sb13Sn57Te100,ThermCond,total,[2.01],[295],2.01,295.0,JMC_data
1217,Ge30Sb13Sn57Te100,ThermCond,total,[0.44],[728.0],0.44,728.0,JMC_data
1218,OZn,ThermCond,total,[50.0],[295],50.0,295.0,JMC_data
1219,Bi2S3,ThermCond,total,[1.0],[295],1.0,295.0,JMC_data
1220,AgBi3S5,ThermCond,electronic,[1.6],[295],1.6,295.0,JMC_data
1221,S2Sn,ThermCond,lattice,[0.67],[300.0],0.67,300.0,JMC_data
1222,Bi2Te3,ThermCond,lattice,[1.28],[300.0],1.28,300.0,JMC_data
1223,Bi2Te3,ThermCond,lattice,[1.28],[300.0],1.28,300.0,JMC_data
1224,SSeSn2,ThermCond,total,[0.36],[823.0],0.36,823.0,JMC_data
1225,Sb18Sn91Te118,ThermCond,total,[0.57],[773.0],0.5700000000000001,773.0,JMC_data
1226,Sb6Sn47Te56,ThermCond,total,[3.43],[295],3.43,295.0,JMC_data
1227,Sb18Sn91Te118,ThermCond,total,[2.21],[873.0],2.21,873.0,JMC_data
1228,Sb6Sn97Te106,ThermCond,lattice,[1.46],[295],1.46,295.0,JMC_data
1229,Sb18Sn91Te118,ThermCond,lattice,[0.57],[773.0],0.5700000000000001,773.0,JMC_data
1230,Bi2S3,ThermCond,total,[0.61],[673.0],0.61,673.0,JMC_data
1231,Bi2S3,ThermCond,electronic,[0.1],[673.0],0.1,673.0,JMC_data
1232,Bi2S3,ThermCond,lattice,[0.661],[295],0.6609999999999999,295.0,JMC_data
1233,Cl3In,ThermCond,total,[0.43],[673.0],0.43,673.0,JMC_data
1234,Bi17Sb3,ThermCond,lattice,[0.85],[100.0],0.85,100.0,JMC_data
1235,BiCuOSe,ThermCond,lattice,[1.0],[295],1.0,295.0,JMC_data
1236,AgSbTe2,ThermCond,lattice,[0.68],[295],0.68,295.0,JMC_data
1237,MgNaP,ThermCond,lattice,[0.7],[1195.0],0.7000000000000001,1195.0,JMC_data
1238,MoS2,ThermCond,total,[11.1],[295],11.1,295.0,JMC_data
1239,Co80Sb240Yb7,ThermCond,total,[2.8],[295],2.8,295.0,JMC_data
1240,O2Ti,ThermCond,total,[8.0],[295],8.0,295.0,JMC_data
1241,BiCuOSe,ThermCond,total,[0.37],[750.0],0.37,750.0,JMC_data
1242,CoSb3,ThermCond,total,[8.0],[295],8.0,295.0,JMC_data
1243,SeSn,ThermCond,lattice,[0.3],[700.0],0.30000000000000004,700.0,JMC_data
1244,Bi2Ge43Pb5Te50,ThermCond,lattice,[0.77],[600.0],0.77,600.0,JMC_data
1245,Cu28Ga25Te47,ThermCond,lattice,[1.8],[750.0],1.8,750.0,JMC_data
1246,CuGaTe2,ThermCond,total,[0.9],[950.0],0.9,950.0,JMC_data
1247,CuGaTe2,ThermCond,lattice,[7.0],[295],7.0,295.0,JMC_data
1248,CuGaTe2,ThermCond,lattice,[2.0],[750.0],2.0,750.0,JMC_data
1249,KPb49Te50,ThermCond,total,[3.4],[300.0],3.4,300.0,JMC_data
1250,Sb50Zn63,ThermCond,total,[0.91],[295],0.91,295.0,JMC_data
1251,SbZn,ThermCond,total,[1.25],[295],1.25,295.0,JMC_data
1252,SbZn,ThermCond,total,[0.69],[573.0],0.6900000000000001,573.0,JMC_data
1253,Ba4Ga8Ge15,ThermCond,total,[2.0],[800.0],2.0,800.0,JMC_data
1254,Ba4Ga8Ge15,ThermCond,lattice,[1.14],[300.0],1.14,300.0,JMC_data
1255,Fe46IrNb50Sb50,ThermCond,total,[3.7],[1000.0],3.7,1000.0,JMC_data
1256,Fe5Nb2Sb5V3,ThermCond,lattice,[5.5],[300.0],5.5,300.0,JMC_data
1257,FeNb,ThermCond,total,[10.0],[295],10.0,295.0,JMC_data
1258,Fe23Ir2Nb25Sb25,ThermCond,total,[3.7],[1000.0],3.7,1000.0,JMC_data
1259,FeNbSb,ThermCond,total,[10.0],[295],10.0,295.0,JMC_data
1260,Sb2Te3,ThermCond,total,[1.6],[295],1.6,295.0,JMC_data
1261,SeSn,ThermCond,total,[0.09],[550.0],0.09,550.0,JMC_data
1262,Bi20Pb3Sn7Te40,ThermCond,total,[0.4],[295],0.4,295.0,JMC_data
1263,Bi2Te3,ThermCond,total,[0.987],[473.0],0.987,473.0,JMC_data
1264,FeSb2,ThermCond,total,[500.0],[10.0],500.0,10.0,JMC_data
1265,NiSnZr,ThermCond,electronic,"[2.0, 3.0]",[1000.0],2.5,1000.0,JMC_data
1266,Ag,ThermCond,lattice,"[0.2, 0.3]",[295],0.25,295.0,JMC_data
1267,Mg3Sb2,ThermCond,total,"[1.0, 1.05]","[300.0, 400.0]",1.025,350.0,JMC_data
1268,PbS,ThermCond,lattice,[1.5],[723.0],1.5,723.0,JMC_data
1269,PbS,ThermCond,lattice,[0.5],[723.0],0.5,723.0,JMC_data
1270,PbS,ThermCond,lattice,[1.5],[723.0],1.5,723.0,JMC_data
1271,PbS,ThermCond,lattice,[0.5],[923.0],0.5,923.0,JMC_data
1272,PbS,ThermCond,lattice,[1.5],[723.0],1.5,723.0,JMC_data
1273,PbS,ThermCond,lattice,[0.5],[723.0],0.5,723.0,JMC_data
1274,PbS,ThermCond,lattice,[1.7],[295],1.7000000000000002,295.0,JMC_data
1275,PbS,ThermCond,lattice,[1.2],[295],1.2,295.0,JMC_data
1276,PbS,ThermCond,lattice,[0.71],[723.0],0.71,723.0,JMC_data
1277,PbS,ThermCond,lattice,[0.5],[295],0.5,295.0,JMC_data
1278,PbS,ThermCond,lattice,[0.5],[723.0],0.5,723.0,JMC_data
1279,PbTe,ThermCond,lattice,[2.0],[295],2.0,295.0,JMC_data
1280,Bi2Te3,ThermCond,total,[1.01],[300.0],1.01,300.0,JMC_data
1281,Bi2Te3,ThermCond,total,[0.945],[300.0],0.945,300.0,JMC_data
1282,OZn,ThermCond,total,"[0.34, 0.22]","[298.0, 673.0]",0.28,485.5,JMC_data
1283,OZn,ThermCond,total,[0.57],[298.0],0.5700000000000001,298.0,JMC_data
1284,In9Sb150Zn191,ThermCond,lattice,[0.22],[700.0],0.22,700.0,JMC_data
1285,In9Sb150Zn191,ThermCond,total,[0.6],[700.0],0.6000000000000001,700.0,JMC_data
1286,In9Sb150Zn191,ThermCond,lattice,[0.22],[700.0],0.22,700.0,JMC_data
1287,OZn,ThermCond,total,[3.4],[1073.0],3.4,1073.0,JMC_data
1288,OZn,ThermCond,total,[100.0],[295],100.0,295.0,JMC_data
1289,OZn,ThermCond,total,[54.1],[295],54.1,295.0,JMC_data
1290,Nb25Se79Sn29,ThermCond,lattice,[2.3],[760.0],2.3,760.0,JMC_data
1291,Se2Zr,ThermCond,lattice,[3.29],[300.0],3.29,300.0,JMC_data
1292,MoS2,ThermCond,lattice,[5.0],[295],5.0,295.0,JMC_data
1293,GeTe,ThermCond,total,[8.8],[300.0],8.8,300.0,JMC_data
1294,GeTe,ThermCond,lattice,[3.58],[295],3.58,295.0,JMC_data
1295,Cd3Ge97Te100,ThermCond,lattice,[2.25],[295],2.25,295.0,JMC_data
1296,Cd3Ge97Te100,ThermCond,lattice,[0.61],[750.0],0.61,750.0,JMC_data
1297,GeTe,ThermCond,lattice,[0.9],[750.0],0.9,750.0,JMC_data
1298,Cd3Ge97Te100,ThermCond,total,[5.4],[295],5.4,295.0,JMC_data
1299,Cd3Ge87Sb10Te100,ThermCond,total,[1.6],[295],1.6,295.0,JMC_data
1300,Cd3Ge89Sb8Te100,ThermCond,lattice,[1.3],[295],1.3,295.0,JMC_data
1301,Cd3Ge97Te100,ThermCond,lattice,[0.61],[700.0],0.61,700.0,JMC_data
1302,Mg2Si,ThermCond,lattice,[10.0],[295],10.0,295.0,JMC_data
1303,Mg4SiSn,ThermCond,lattice,[10.0],[295],10.0,295.0,JMC_data
1304,Ca,ThermCond,lattice,[0.6],[850.0],0.6000000000000001,850.0,JMC_data
1305,Sr,ThermCond,lattice,[0.75],"[1000.0, 1250.0]",0.75,1125.0,JMC_data
1306,Ga2SSe,ThermCond,lattice,[11.98],[295],11.98,295.0,JMC_data
1307,MoS2,ThermCond,lattice,[34.5],[295],34.5,295.0,JMC_data
1308,MoSe2,ThermCond,lattice,[32.0],[295],32.0,295.0,JMC_data
1309,Ga2STe,ThermCond,lattice,[26.16],[295],26.16,295.0,JMC_data
1310,Fe2O5Ti,ThermCond,total,"[1.0, 1.5]","[286.0, 1000.0]",1.25,643.0,JMC_data
1311,BiCuOSe,ThermCond,total,[0.5],[900.0],0.5,900.0,JMC_data
1312,Ce9O10Sb10SrZn10,ThermCond,total,[1.4],[727.0],1.4,727.0,JMC_data
1313,CeOSbZn,ThermCond,total,[0.6],[727.0],0.6000000000000001,727.0,JMC_data
1314,BiCuOSe,ThermCond,total,[0.38],[750.0],0.38,750.0,JMC_data
1315,AgBi20Cu19O20Se20,ThermCond,total,[0.38],[750.0],0.38,750.0,JMC_data
1316,Ni100Se201,ThermCond,total,[3.43],[323.0],3.43,323.0,JMC_data
1317,NiSe2,ThermCond,total,[7.21],[323.0],7.21,323.0,JMC_data
1318,NiSe2,ThermCond,total,"[15.65, 32.78]","[10.0, 300.0]",24.215,155.0,JMC_data
1319,Ni100Se201,ThermCond,total,[3.43],[323.0],3.43,323.0,JMC_data
1320,BiCuOSe,ThermCond,lattice,[0.34],[923.0],0.34,923.0,JMC_data
1321,SeSn,ThermCond,total,[1.0],[300.0],1.0,300.0,JMC_data
1322,Co40Sb113Te7,ThermCond,lattice,[2.07],[800.0],2.07,800.0,JMC_data
1323,Co40Sb113Te7,ThermCond,lattice,[2.07],[800.0],2.07,800.0,JMC_data
1324,Co400S7Sb1130Te63,ThermCond,lattice,[2.83],[300.0],2.83,300.0,JMC_data
1325,Co400Sb1130Se7Te63,ThermCond,lattice,[2.98],[300.0],2.98,300.0,JMC_data
1326,Co40S2Sb113Te5,ThermCond,lattice,[2.97],[300.0],2.97,300.0,JMC_data
1327,Co40Sb113Se2Te5,ThermCond,lattice,[2.81],[300.0],2.81,300.0,JMC_data
1328,Co400S7Sb1130Te63,ThermCond,lattice,[1.46],[800.0],1.46,800.0,JMC_data
1329,NSTsW,ThermCond,total,"[100.0, 3000.0]",[300.0],1550.0,300.0,JMC_data
1330,PbTe,ThermCond,total,[2.13],[295],2.13,295.0,JMC_data
1331,PbTe,ThermCond,total,[1.3],[295],1.3,295.0,JMC_data
1332,PbTe,ThermCond,total,[2.13],[295],2.13,295.0,JMC_data
1333,PbTe,ThermCond,total,[1.3],[295],1.3,295.0,JMC_data
1334,CNT,ThermCond,total,[0.15],[295],0.15,295.0,JMC_data
1335,Bi2Te3,ThermCond,lattice,[0.15],[295],0.15,295.0,JMC_data
1336,CSTi2,ThermCond,total,[60.0],[295],60.0,295.0,JMC_data
1337,SbZn,ThermCond,total,[0.85],[295],0.85,295.0,JMC_data
1338,BiITe,ThermCond,lattice,[1.0],[295],1.0,295.0,JMC_data
1339,Bi100Cu5I102Te98,ThermCond,lattice,[0.36],[520.0],0.36,520.0,JMC_data
1340,Cd19NiO20,ThermCond,lattice,[1.7],[1000.0],1.7000000000000002,1000.0,JMC_data
1341,SSn,ThermCond,total,[1.25],[295],1.25,295.0,JMC_data
1342,Ag,ThermCond,total,[0.4],[873.0],0.4,873.0,JMC_data
1343,Cu75Hf2Sb23Se100,ThermCond,lattice,[0.44],[623.0],0.44,623.0,JMC_data
1344,Cu75Hf2Sb23Se100,ThermCond,total,[0.518],[623.0],0.518,623.0,JMC_data
1345,Cu75Hf2Sb23Se100,ThermCond,lattice,[0.4],[623.0],0.4,623.0,JMC_data
1346,Cu75Hf2Sb23Se100,ThermCond,lattice,[0.44],[623.0],0.44,623.0,JMC_data
1347,SeSn,ThermCond,total,[98.0],[300.0],98.0,300.0,JMC_data
1348,SeSn,ThermCond,total,[0.46],[295],0.46,295.0,JMC_data
1349,Pristine,ThermCond,total,[0.5],[873.0],0.5,873.0,JMC_data
1350,Porous,ThermCond,lattice,[0.24],[773.0],0.24,773.0,JMC_data
1351,Cu17Se10,ThermCond,lattice,[0.24],[773.0],0.24,773.0,JMC_data
1352,Cu17Se10,ThermCond,lattice,[0.24],[773.0],0.24,773.0,JMC_data
1353,Cu2Se,ThermCond,lattice,[0.24],[773.0],0.24,773.0,JMC_data
1354,Cu17Se10,ThermCond,lattice,[0.24],[773.0],0.24,773.0,JMC_data
1355,CoSb3,ThermCond,total,[1.5],[700.0],1.5,700.0,JMC_data
1356,PbTe,ThermCond,lattice,[0.74],[673.0],0.74,673.0,JMC_data
1357,Cu20S9Se,ThermCond,total,[0.25],[723.0],0.25,723.0,JMC_data
1358,Cu2S,ThermCond,lattice,[0.44],[323.0],0.44,323.0,JMC_data
1359,Ag2Te,ThermCond,lattice,[0.93],[300.0],0.93,300.0,JMC_data
1360,GeSi,ThermCond,total,[1.0],[300.0],1.0,300.0,JMC_data
1361,S2Ti,ThermCond,total,[0.00045],[300.0],0.00045,300.0,JMC_data
1362,GeTe,ThermCond,total,[2.62],[773.0],2.62,773.0,JMC_data
1363,GeTe,ThermCond,total,[8.0],[300.0],8.0,300.0,JMC_data
1364,CSi,ThermCond,total,[27.5],[295],27.5,295.0,JMC_data
1365,SeSn,ThermCond,total,[0.4],[923.0],0.4,923.0,JMC_data
1366,Se2Zr,ThermCond,lattice,[1.2],[300.0],1.2,300.0,JMC_data
1367,PdSe2,ThermCond,lattice,[7.2],[800.0],7.2,800.0,JMC_data
1368,PdSe2,ThermCond,lattice,[3.0],[295],3.0,295.0,JMC_data
1369,Cu2Se,ThermCond,lattice,"[0.4, 0.6]",[1000.0],0.5,1000.0,JMC_data
1370,Cu2Se,ThermCond,lattice,[0.34],[973.0],0.34,973.0,JMC_data
1371,CoFe19Si40,ThermCond,total,[4.0],[300.0],4.0,300.0,JMC_data
1372,CNTs,ThermCond,total,[0.43],[295],0.43,295.0,JMC_data
1373,HfNi2Sn2Zr,ThermCond,total,[5.4],[700.0],5.4,700.0,JMC_data
1374,HfNi2Sn2Zr,ThermCond,total,[6.6],[295],6.6,295.0,JMC_data
1375,HfNi2Sn2Zr,ThermCond,total,[5.3],[295],5.3,295.0,JMC_data
1376,C4HN3,ThermCond,lattice,[157.9],[300.0],157.9,300.0,JMC_data
