,sorted_name,Model,Model_Type,Specifier,Value,Temperature_Value,Value_Average,Temperature_Average
8685,GeSi,ZT,,ZT,[1.81],[1100.0],1.81,1100.0
8686,GeSi,ZT,,ZT,[0.5],[1100.0],0.5,1100.0
8687,GeSi,ZT,,ZT,[1.3],[1173.0],1.3,1173.0
8688,GeSi,ZT,,ZT,[1.3],[1173.0],1.3,1173.0
8689,GeSi,ZT,,ZT,[1.5],[1173.0],1.5,1173.0
8690,GeSi,ZT,,ZT,[1.84],[1173.0],1.84,1173.0
8691,GeSi,ZT,,ZT,[0.95],[1173.0],0.95,1173.0
8692,GeSi,ZT,,ZT,[1.2],[1173.0],1.2,1173.0
8693,GeSi,ZT,,ZT,[1.3],[1173.0],1.3,1173.0
8694,GeSi,ZT,,ZT,[1.7],[900.0],1.7000000000000002,900.0
8695,GeSi,ZT,,ZT,[1.81],[1100.0],1.81,1100.0
8698,PbSe,ZT,,zT,[1.0],[850.0],1.0,850.0
8699,Cu2Te,ZT,,maximum figure of merit,[0.035],[973.0],0.035,973.0
8700,Cu2S,ZT,,ZT,[1.5],[1000.0],1.5,1000.0
8701,Cu2Te,ZT,,ZT,[0.3],[900.0],0.30000000000000004,900.0
8702,CT6,ZT,,highest ZT,[0.035],[550.0],0.035,550.0
8703,CT6,ZT,,ZT,[0.035],[550.0],0.035,550.0
8704,MnO3Pr,ZT,,figure of merit,[0.24],[295],0.24,295.0
8705,CoNaxO2,ZT,,zT,[1.0],[800.0],1.0,800.0
8706,CeMnO3,ZT,,zT,[0.24],[300.0],0.24,300.0
8707,SSn,ZT,,maximum ZT,[1.0],[873.0],1.0,873.0
8708,Sn,ZT,,maximum ZT,[1.11],[800.0],1.11,800.0
8710,Sn,ZT,,maximum ZT,[0.25],[400.0],0.25,400.0
8713,Mg10Si3,ZT,,ZT,[0.67],[750.0],0.67,750.0
8715,Ge,ZT,,ZT,[0.2],[610.0],0.2,610.0
8718,FeNbSb,ZT,,ZT,[1.5],[1200.0],1.5,1200.0
8719,AlV3,ZT,,maximal ZT,[0.3],[700.0],0.30000000000000004,700.0
8720,DO3,ZT,,optimal ZT,[0.32],[500.0],0.32,500.0
8721,AlV3,ZT,,maximal ZT,[0.32],[500.0],0.32,500.0
8722,Bi2Te3,ZT,,ZT,[1.0],[295],1.0,295.0
8723,Bi37Ca3Cu40O40Se40,ZT,,ZT,[0.3],[300.0],0.30000000000000004,300.0
8724,OZn,ZT,,ZT,[0.44],[1000.0],0.44,1000.0
8725,O3SrTi,ZT,,ZT,[0.21],[1000.0],0.21,1000.0
8726,In2O3,ZT,,ZT,[0.46],[1000.0],0.46,1000.0
8727,Bi37Ca3Cu40O40Se40,ZT,,maximum ZT,[0.8],[773.0],0.8,773.0
8728,Bi37Ca3Cu40O40Se40,ZT,,ZT,[0.8],[773.0],0.8,773.0
8730,Co,ZT,,figure of merit,[0.025],[295],0.025,295.0
8731,Cu120Sb39Se160Sn,ZT,,highest ZT,[0.72],[673.0],0.72,673.0
8732,Cu3SbSe4,ZT,,maximum ZT,[0.09],[295],0.09,295.0
8733,Cu150Sb49Se200Sn,ZT,,maximum ZT,[1.05],[690.0],1.05,690.0
8734,Bi7Cu10O10Se10Yb3,ZT,,maximum ZT,[0.62],[823.0],0.62,823.0
8735,BiCuOSe,ZT,,highest ZT,[1.1],[923.0],1.1,923.0
8736,Bi23Cu25La2O25Se25,ZT,,maximum ZT,[0.74],[923.0],0.74,923.0
8737,Bi7Cu10O10Se10Yb3,ZT,,highest ZT,[0.62],[873.0],0.62,873.0
8738,BiCuOSe,ZT,,ZT,[0.39],[873.0],0.39,873.0
8739,BiCuOSe,ZT,,ZT,[0.39],[873.0],0.39,873.0
8740,Bi7Cu10O10Se10Yb3,ZT,,ZT,[0.62],[873.0],0.62,873.0
8741,Cu21Se40Sn10Zn9,ZT,,ZT,[0.91],[700.0],0.91,700.0
8742,Cd8Cu21Se34Sn10,ZT,,ZT,[0.65],[723.0],0.65,723.0
8743,SeSn,ZT,,ZT,[2.6],[923.0],2.6,923.0
8744,Polycrystalline,ZT,,ZT,[1.2],[973.0],1.2,973.0
8745,SeSn,ZT,,ZT,[1.0],[773.0],1.0,773.0
8746,SeSn,ZT,,ZT,[0.1],[300.0],0.1,300.0
8751,Pb3SnTe4,ZT,,zT,[0.55],[500.0],0.55,500.0
8753,PbTe,ZT,,zT,[1.6],[700.0],1.6,700.0
8754,MnPb24Te25,ZT,,zT,[1.6],[295],1.6,295.0
8755,BiMg6Sb3,ZT,,zT,[1.6],[725.0],1.6,725.0
8756,SrTe,ZT,,ZT,[2.3],[800.0],2.3,800.0
8757,SrTe,ZT,,ZT,[2.3],[800.0],2.3,800.0
8758,Ag89Ca55La15Sb100Sr30,ZT,,maximum zT,[0.7],[823.0],0.7000000000000001,823.0
8759,Ag89Ca55La15Sb100Sr30,ZT,,maximum zT,[0.7],[823.0],0.7000000000000001,823.0
8760,Ag89Ca85La15Sb100,ZT,,maximum zT,[0.52],[860.0],0.52,860.0
8761,Ag87Ca84Ce16Sb100,ZT,,figure of merit,[0.7],[1079.0],0.7000000000000001,1079.0
8762,Ag89Ca55La15Sb100Sr30,ZT,,maximum zT,[0.7],[823.0],0.7000000000000001,823.0
8763,Ag89Ca55La15Sb100Sr30,ZT,,maximum zT,[0.7],[823.0],0.7000000000000001,823.0
8765,Ag8Se6Sn,ZT,,ZT,[1.1],[723.0],1.1,723.0
8766,Ba4Ga8Ge15,ZT,,zT,[1.63],[1100.0],1.63,1100.0
8767,SeSn,ZT,,ZT,[2.6],[923.0],2.6,923.0
8768,AgSe100Sn99,ZT,,ZT,[0.6],[750.0],0.6000000000000001,750.0
8769,CT2,ZT,,figure of merit,[0.03],[524.0],0.03,524.0
8770,Cu2Se,ZT,,zT,[1.5],[1000.0],1.5,1000.0
8771,CT2,ZT,,zT,[0.03],[524.0],0.03,524.0
8773,Bi2Te3,ZT,,ZT,[0.17],[973.0],0.17,973.0
8774,Cu75PbSb24Se100,ZT,,peak zT,[0.52],[623.0],0.52,623.0
8775,Cu75PbSb24Se100,ZT,,zT,[0.52],[623.0],0.52,623.0
8776,Cu150Pb3Sb47Se200,ZT,,maximum zT,[0.52],[623.0],0.52,623.0
8777,Cu75PbSb24Se100,ZT,,maximum zT,[0.52],[623.0],0.52,623.0
8778,Co20LaSb60,ZT,,ZT,[0.35],"[623.0, 823.0]",0.35000000000000003,723.0
8779,Ce12Co329Fe71Sb1200,ZT,,figure of merit,[0.8],[750.0],0.8,750.0
8780,Ce14Co125Fe75Sb600,ZT,,figure of merit,[1.1],[750.0],1.1,750.0
8781,Ce9Co10Fe30Sb120,ZT,,maximum ZT,[1.4],[1000.0],1.4,1000.0
8782,Ce12Co329Fe71Sb1200,ZT,,ZT,[0.05],[295],0.05,295.0
8783,Ce9Co333Fe67Sb1200,ZT,,ZT,[2.0],[295],2.0,295.0
8784,Ce12Co329Fe71Sb1200,ZT,,ZT,[0.05],[295],0.05,295.0
8785,FeSb2Te,ZT,,ZT,[0.024],[295],0.024,295.0
8786,PbSe,ZT,,figure of merit,[0.58],[813.0],0.58,813.0
8788,PbSe,ZT,,ZT,[2.0],[1000.0],2.0,1000.0
8789,Na,ZT,,ZT,[1.2],[850.0],1.2,850.0
8790,PbSe,ZT,,ZT,[1.3],[850.0],1.3,850.0
8791,PbSe,ZT,,ZT,[1.6],[923.0],1.6,923.0
8792,PbSe,ZT,,figure of merit,[0.58],[813.0],0.58,813.0
8793,Sr,ZT,,figure of merit,[0.8],[813.0],0.8,813.0
8794,Bi4CsTe6,ZT,,figure of merit,[0.8],[225.0],0.8,225.0
8795,CuO2Rb,ZT,,ZT,[0.15],[800.0],0.15,800.0
8796,Bi2Te3,ZT,,ZT,[2.4],[295],2.4,295.0
8797,AgPb18SbTe2,ZT,,ZT,[1.7],[700.0],1.7000000000000002,700.0
8798,Bi2Te3,ZT,,ZT,[1.47],[448.0],1.47,448.0
8799,BiSbTe,ZT,,ZT,[1.4],[373.0],1.4,373.0
8800,Bi13Sb37Te75,ZT,,ZT,[1.56],[300.0],1.56,300.0
8801,Bi2Sb8Te15,ZT,,ZT,[1.8],[300.0],1.8,300.0
8802,AINP,ZT,,ZT,[1.1],[423.0],1.1,423.0
8803,NSTW,ZT,,ZT,[0.004],[295],0.004,295.0
8804,DEOPT,ZT,,ZT,[0.0092],[295],0.0092,295.0
8805,CNT,ZT,,ZT,[0.006],[295],0.006,295.0
8806,CoTe,ZT,,highest ZT,[0.88],[473.0],0.88,473.0
8807,Na,ZT,,maximum ZT,[1.2],[850.0],1.2,850.0
8808,Bi2Te3,ZT,,figure of merit,[1.0],[298.0],1.0,298.0
8809,OZn,ZT,,figure of merit,[0.00014],[295],0.00014,295.0
8810,BCST,ZT,,ZT,[0.3],[1220.0],0.30000000000000004,1220.0
8811,Bi2Te3,ZT,,ZT,[1.25],[420.0],1.25,420.0
8812,BiSbTe,ZT,,ZT,[1.2],[295],1.2,295.0
8813,GeSi,ZT,,peak ZT,[0.72],[1000.0],0.72,1000.0
8814,BiSb3Te6,ZT,,ZT,[1.2],[500.0],1.2,500.0
8815,Bi2Te3,ZT,,ZT,[0.77],[475.0],0.77,475.0
8816,Pb10S3Te7,ZT,,p - type ZT,[2.2],[923.0],2.2,923.0
8817,Mg22Si3Sn7,ZT,,maximum ZT,[1.1],[760.0],1.1,760.0
8818,Ca3Co4O9,ZT,,ZT,[1.0],[1000.0],1.0,1000.0
8819,Cu9S5,ZT,,peak ZT,[0.26],[673.0],0.26,673.0
8820,Cu9S5,ZT,,highest ZT,[0.26],[673.0],0.26,673.0
8821,Cu9S5,ZT,,ZT,[0.5],[1173.0],0.5,1173.0
8822,Cu9S5,ZT,,peak ZT,[0.26],[673.0],0.26,673.0
8825,SeSn,ZT,,zT,[0.23],[923.0],0.23,923.0
8826,BiSb3Te6,ZT,,zT,[1.86],[320.0],1.86,320.0
8827,Ga,ZT,,ZT,[0.93],[850.0],0.93,850.0
8828,Ba4Ga8Ge15,ZT,,maximum ZT,[0.8],[850.0],0.8,850.0
8830,Ba4Ga8Ge15,ZT,,highest ZT,[0.8],[1050.0],0.8,1050.0
8831,Ba8Co400La5Sb1200Yb4,ZT,,highest ZT,[1.7],[850.0],1.7000000000000002,850.0
8832,AgSbTe2,ZT,,highest figure of merit,[1.3],[720.0],1.3,720.0
8834,Mg3Sb2,ZT,,maximum ZT,[0.3],[773.0],0.30000000000000004,773.0
8835,Mg3Sb2,ZT,,ZT,[1.25],[773.0],1.25,773.0
8837,CNT,ZT,,zT,[1.0],[295],1.0,295.0
8838,DEOPT,ZT,,zT,[0.05],[295],0.05,295.0
8839,Sb2Te3,ZT,,zT,[0.857],[523.0],0.857,523.0
8840,SeSn,ZT,,zT,[0.23],[973.0],0.23,973.0
8842,Al3Yb,ZT,,ZT,[0.4],[295],0.4,295.0
8843,Co40Sb120Sm,ZT,,figure of merit,[0.55],"[300.0, 711.0]",0.55,505.5
8844,Co40Sb120Sm,ZT,,ZT,[0.08],[295],0.08,295.0
8845,CoSb3,ZT,,ZT,[0.113],[373.0],0.113,373.0
8846,Co40Sb120Sm,ZT,,maximum ZT,[0.55],[711.0],0.55,711.0
8847,Bi6Ge93Te100Ti,ZT,,highest ZT,[1.6],[623.0],1.6,623.0
8848,Bi6Ge93Te100Ti,ZT,,ZT,[1.6],[623.0],1.6,623.0
8849,O30Sr9Ti10Y,ZT,,figure of merit,[0.146],[1673.0],0.146,1673.0
8850,O3SrTi,ZT,,maximum ZT,[0.146],[870.0],0.146,870.0
8851,O30Sr9Ti10Y,ZT,,ZT,[0.146],[870.0],0.146,870.0
8852,Ni10Sn10Ti7Zr3,ZT,,highest ZT,[0.6],[673.0],0.6000000000000001,673.0
8853,Ni10Sn10Ti7Zr3,ZT,,maximum ZT,[0.6],[673.0],0.6000000000000001,673.0
8854,Cd9Cu21Se40Sn10,ZT,,ZT,[0.65],[700.0],0.65,700.0
8855,Co400Sb1200Yb19,ZT,,ZT,[1.0],[600.0],1.0,600.0
8857,Ge5In3Sb27Te50,ZT,,maximum ZT,[0.75],[710.0],0.75,710.0
8858,CdCu2Se4Sn,ZT,,peak ZT,[0.65],[723.0],0.65,723.0
8859,Bismuth,ZT,,figure of merit,[1.0],[295],1.0,295.0
8860,Ba51Co400Sb1200,ZT,,ZT,[1.0],[883.0],1.0,883.0
8861,Ba51Co400Sb1200,ZT,,maximal ZT,[0.99],[883.0],0.99,883.0
8862,Ba51Co400Sb1200,ZT,,ZT,[1.0],[883.0],1.0,883.0
8863,Co19NiSe30Sn30,ZT,,maximum ZT,[0.18],[700.0],0.18,700.0
8864,Cu10SSe4,ZT,,maximum zT,[1.65],[950.0],1.65,950.0
8865,Cu10SSe4,ZT,,maximum zT,[1.65],[950.0],1.65,950.0
8866,Cu10SSe4,ZT,,maximum zT,[1.65],[950.0],1.65,950.0
8867,FeMoO6Sr2,ZT,,figure of merit,[0.3],[1100.0],0.30000000000000004,1100.0
8869,CTi,ZT,,ZT,[0.3],[1050.0],0.30000000000000004,1050.0
8870,CTi,ZT,,ZT,"[0.3, 0.33]",[1050.0],0.315,1050.0
8871,O11Ti10,ZT,,figures of merit,[1.2],"[973.0, 1473.0]",1.2,1223.0
8872,Bi8Sb42Te75,ZT,,highest ZT,[1.23],[373.0],1.23,373.0
8874,BiSb3Te6,ZT,,p - type ZT,[1.87],[320.0],1.87,320.0
8875,Bi42Sb8Te75,ZT,,average ZT,[1.12],"[298.0, 473.0]",1.12,385.5
8876,Bi8Sb42Te75,ZT,,highest ZT,[1.23],[373.0],1.23,373.0
8878,Bi8Sb42Te75,ZT,,highest ZT,[1.23],[373.0],1.23,373.0
8879,CrSi2,ZT,,figure of merit,[0.2],[600.0],0.2,600.0
8880,MnSb11Yb14,ZT,,ZT,[1.0],[1275.0],1.0,1275.0
8881,Ba4Ga8Ge15,ZT,,ZT,[1.35],[900.0],1.35,900.0
8882,Bi2Te3,ZT,,ZT,[2.4],[300.0],2.4,300.0
8883,Bi2Te3,ZT,,ZT,[1.4],[300.0],1.4,300.0
8884,Co400Ge5S7Sb1125Te63,ZT,,figure of merit,[1.1],[800.0],1.1,800.0
8886,O3SrTi,ZT,,highest ZT,[2.0],[295],2.0,295.0
8887,PdSe2,ZT,,ZT,[1.1],[295],1.1,295.0
8888,PdTe,ZT,,ZT,[0.85],[700.0],0.85,700.0
8889,ClNa,ZT,,zT,[1.2],[773.0],1.2,773.0
8890,PbTe,ZT,,zT,[1.0],[800.0],1.0,800.0
8891,PbTe,ZT,,zT,"[1.4, 2.0]",[800.0],1.7000000000000002,800.0
8892,PbTe,ZT,,ZT,[1.5],[773.0],1.5,773.0
8893,SeSn,ZT,,ZT,[2.2],[733.0],2.2,733.0
8894,SeSn,ZT,,ZT,[2.8],[773.0],2.8,773.0
8895,SSn,ZT,,ZT,[0.6],[923.0],0.6000000000000001,923.0
8896,SSn,ZT,,ZT,[0.16],[873.0],0.16,873.0
8897,Sb29Zn40,ZT,,zT,[0.32],[395.0],0.32,395.0
8898,Cu2Se,ZT,,ZT,[1.82],[850.0],1.82,850.0
8899,Bulk,ZT,,peak ZT,[1.5],[1000.0],1.5,1000.0
8900,Cu2Se,ZT,,ZT,[1.82],[850.0],1.82,850.0
8901,Cu2Se,ZT,,ZT,[1.82],[850.0],1.82,850.0
8902,Sb2Te3,ZT,,ZT,[1.75],[295],1.75,295.0
8903,Sb2Te3,ZT,,ZT,[1.75],[295],1.75,295.0
8904,Sb2Te3,ZT,,ZT,[1.75],[300.0],1.75,300.0
8905,Sb2Te3,ZT,,ZT,[1.75],[295],1.75,295.0
8906,LaTe6Tl9,ZT,,highest zT,[0.57],[600.0],0.5700000000000001,600.0
8908,LaTe6Tl9,ZT,,zT,[0.22],[550.0],0.22,550.0
8909,LaTe6Tl9,ZT,,highest zT,[0.57],[600.0],0.5700000000000001,600.0
8910,LaTe6Tl9,ZT,,zT,[0.51],[550.0],0.51,550.0
8911,LaTe6Tl9,ZT,,highest zT,[0.57],[600.0],0.5700000000000001,600.0
8912,Mg20Mo97Se210,ZT,,ZT,[0.2],[888.0],0.2,888.0
8913,Mo10Se21,ZT,,ZT,[0.01],[888.0],0.01,888.0
8914,BiCuOSe,ZT,,maximum ZT,[0.97],[873.0],0.97,873.0
8916,SnTe,ZT,,ZT,[0.6],[800.0],0.6000000000000001,800.0
8917,SnTe,ZT,,highest ZT,[1.02],[860.0],1.02,860.0
8918,SnTe,ZT,,highest ZT,[1.02],[860.0],1.02,860.0
8919,AOZ,ZT,,figure of merit,[0.126],[1073.0],0.126,1073.0
8920,SeSn,ZT,,figure of merit,[2.6],[923.0],2.6,923.0
8923,La,ZT,,ZT,[0.18],[973.0],0.18,973.0
8924,CaMnO3,ZT,,ZT,[0.3],[1000.0],0.30000000000000004,1000.0
8925,La,ZT,,ZT,[0.18],[973.0],0.18,973.0
8926,Sb2Se3,ZT,,ZT,[1.12],[800.0],1.12,800.0
8927,Sb2Se3,ZT,,ZT,[1.0],"[100.0, 550.0]",1.0,325.0
8928,Sb2Se3,ZT,,ZT,[1.12],[800.0],1.12,800.0
8929,Sb2Se3,ZT,,highest figure of merit,[1.12],[800.0],1.12,800.0
8930,Bi19LuSe3Te27,ZT,,maximum ZT,[0.85],[420.0],0.85,420.0
8931,Sb,ZT,,maximum zT,[1.39],[663.0],1.39,663.0
8932,Bi2Te3,ZT,,zT,[1.0],"[200.0, 400.0]",1.0,300.0
8933,Bi2Te3,ZT,,ZT,[2.0],"[300.0, 460.0]",2.0,380.0
8934,Bi2Te3,ZT,,ZT,[2.4],[300.0],2.4,300.0
8935,SeSn,ZT,,maximum zT,[0.56],[800.0],0.56,800.0
8936,SeSn,ZT,,zT,[2.6],[923.0],2.6,923.0
8937,SeSn,ZT,,zT,[0.5],[820.0],0.5,820.0
8939,SeSn,ZT,,zT,[0.56],[800.0],0.56,800.0
8943,Bi2Sb8Te15,ZT,,zT,[1.38],[350.0],1.38,350.0
8944,Polyaniline,ZT,,ZT,[0.0013700000000000001],[393.0],0.00137,393.0
8945,MNTW,ZT,,highest ZT,[0.0008710000000000001],[393.0],0.0008709999999999999,393.0
8946,Bi21Ca2Cu25O25Pb2Se25,ZT,,ZT,[1.15],[873.0],1.15,873.0
8947,Bi21Ca2Cu25O25Pb2Se25,ZT,,maximum ZT,[1.15],[873.0],1.15,873.0
8948,As2Cd3,ZT,,figure of merit,[0.5],[700.0],0.5,700.0
8949,As2Cd3,ZT,,figure of merit,[0.15],[700.0],0.15,700.0
8950,As2Cd3,ZT,,figure of merit,[0.5],[500.0],0.5,500.0
8951,As2Cd3,ZT,,ZT,[0.5],[700.0],0.5,700.0
8952,As2Cd3,ZT,,ZT,[0.15],[700.0],0.15,700.0
8953,As2Cd3,ZT,,ZT,[0.5],[500.0],0.5,500.0
8954,As2Cd3,ZT,,ZT,[0.5],[700.0],0.5,700.0
8955,As2Cd3,ZT,,ZT,[0.5],[500.0],0.5,500.0
8956,As2Cd3,ZT,,ZT,[0.5],[700.0],0.5,700.0
8957,As2Cd3,ZT,,ZT,[0.5],[500.0],0.5,500.0
8958,O3Sm2,ZT,,ZT,[0.54],[923.0],0.54,923.0
8959,GeSi,ZT,,ZT,[0.5],[1098.0],0.5,1098.0
8960,Na3Se100Sn97,ZT,,peak ZT,[1.3],[793.0],1.3,793.0
8961,Na3Se100Sn97,ZT,,peak ZT,[2.0],[295],2.0,295.0
8963,SeSn,ZT,,zT,[2.6],[923.0],2.6,923.0
8964,Se2Sn,ZT,,zT,[0.6],[750.0],0.6000000000000001,750.0
8965,InSe,ZT,,maximum zT,[0.23],[830.0],0.23,830.0
8966,InSe,ZT,,zT,[0.14],[795.0],0.14,795.0
8967,InSe,ZT,,zT,[0.04],[795.0],0.04,795.0
8968,InSe,ZT,,zT,[0.14],[795.0],0.14,795.0
8970,Co16InSb48,ZT,,ZT,[1.1],[750.0],1.1,750.0
8971,Co16InSb48,ZT,,ZT,[1.4],[750.0],1.4,750.0
8972,Ba3Co40Sb120,ZT,,figures of merit,[1.1],"[650.0, 750.0]",1.1,700.0
8973,Ba8Co400La5Sb1200Yb4,ZT,,ZT,[1.7],[850.0],1.7000000000000002,850.0
8974,InSb,ZT,,figure of merit,[1.4],[800.0],1.4,800.0
8975,Co16InSb48,ZT,,maximum figure of merit ZTmax,[1.1],[700.0],1.1,700.0
8976,Co16InSb48,ZT,,maximum figure of merit ZTmax,[1.4],[700.0],1.4,700.0
8978,Ag4SSe,ZT,,zT,[0.26],[300.0],0.26,300.0
8979,Ag40S10Se9Te,ZT,,zT,[0.44],[300.0],0.44,300.0
8981,CSeT,ZT,,figures of merit,[1.14],[850.0],1.14,850.0
8982,Bi2S3,ZT,,peak ZT,[0.055],[250.0],0.055,250.0
8983,Bi2S3,ZT,,maximum ZT,[0.16],[573.0],0.16,573.0
8984,Cu52Ni8S65Sb20,ZT,,ZT,[0.75],[700.0],0.75,700.0
8985,S2Ti,ZT,,ZT,[0.48],[700.0],0.48,700.0
8986,Cu12S13Sb4,ZT,,ZT,[0.6],[673.0],0.6000000000000001,673.0
8987,Cu52Ni8S65Sb20,ZT,,ZT,[0.8],[723.0],0.8,723.0
8988,S2Ti,ZT,,ZT,[0.32],[700.0],0.32,700.0
8989,S2Ti,ZT,,ZT,[0.35],[700.0],0.35000000000000003,700.0
8990,Cu52Ni8S65Sb20,ZT,,ZT,[0.75],[700.0],0.75,700.0
8991,Al3Ba3P5,ZT,,maximum ZT,[0.49],[500.0],0.49,500.0
8992,Al3Ba3P5,ZT,,maximum ZT,[0.49],[500.0],0.49,500.0
8993,Ba3Ga3P5,ZT,,maximum ZT,[0.65],[800.0],0.65,800.0
8994,Al3Ba3P5,ZT,,ZT,[0.49],[500.0],0.49,500.0
8995,Ba3Ga3P5,ZT,,ZT,[0.65],[800.0],0.65,800.0
8996,Al3Ba3P5,ZT,,maximum ZT,[0.49],[500.0],0.49,500.0
8997,Ba3Ga3P5,ZT,,maximum ZT,[0.65],[800.0],0.65,800.0
8998,Co35Pd5Sb118Se2,ZT,,figure of merit,[1.096],[873.0],1.0959999999999999,873.0
8999,Co35Pd5Sb118Se2,ZT,,ZT,[1.096],[873.0],1.0959999999999999,873.0
9000,Ca15Co398Ni2Sb1180,ZT,,ZT,[1.0],[1073.0],1.0,1073.0
9001,NiPbZr,ZT,,figure of merit,[0.95],[250.0],0.95,250.0
9002,MgNaX,ZT,,ZT,[2.39],[1200.0],2.39,1200.0
9003,LaPtSb,ZT,,ZT,[2.2],[1200.0],2.2,1200.0
9004,FeNbSb,ZT,,ZT,[1.5],[1200.0],1.5,1200.0
9006,NiSnZr,ZT,,ZT,[1.1],[1100.0],1.1,1100.0
9007,BiNi50Pb19Sn30Zr50,ZT,,ZT,[0.75],[1200.0],0.75,1200.0
9008,BiNi50Pb49Zr50,ZT,,ZT,[0.55],[1200.0],0.55,1200.0
9009,Co10Hf5Sb8Sn2Zr5,ZT,,ZT,[0.5],[1000.0],0.5,1000.0
9010,BiBrTe,ZT,,ZT,[0.35],[560.0],0.35000000000000003,560.0
9011,Cu199LiS100,ZT,,ZT,[0.84],[900.0],0.84,900.0
9012,Cu599S10Sb200Se790Sm,ZT,,ZT,[0.55],[648.0],0.55,648.0
9013,BiSb3Te6,ZT,,ZT,[1.2],[350.0],1.2,350.0
9014,Co19S17Sb20Se3Zn,ZT,,ZT,"[0.17, 0.34]",[875.0],0.255,875.0
9015,SeSn,ZT,,ZT,[0.74],[773.0],0.74,773.0
9017,NiPbZr,ZT,,ZT,[0.95],[250.0],0.95,250.0
9018,NiPbZr,ZT,,ZT,[0.95],[250.0],0.95,250.0
9019,ET,ZT,,ZT,[0.1],[295],0.1,295.0
9020,Bi46Cu19Se80,ZT,,highest ZT,[0.27],[560.0],0.27,560.0
9021,Bi46Cu19Se80,ZT,,highest ZT,[0.27],[560.0],0.27,560.0
9022,Ca31Co400Sb1200,ZT,,highest ZT,[1.15],[840.0],1.15,840.0
9023,CaCo20Sb60,ZT,,highest ZT,[0.45],[800.0],0.45,800.0
9024,Ca31Co400Sb1200,ZT,,ZT,[1.15],[840.0],1.15,840.0
9025,Ca31Co400Sb1200,ZT,,ZT,[1.15],[840.0],1.15,840.0
9026,MnSb,ZT,,zT,[0.007],[825.0],0.006999999999999999,825.0
9027,BST,ZT,,ZT,[1.2],[300.0],1.2,300.0
9028,LsQ,ZT,,ZT,[1.2],[300.0],1.2,300.0
9029,CoSb3,ZT,,ZT,"[0.02, 0.023]",[300.0],0.0215,300.0
9030,BiLaOSSe,ZT,,highest ZT,[0.36],[650.0],0.36,650.0
9031,BiLaOPbS3,ZT,,ZT,[0.23],[300.0],0.23,300.0
9032,Ba27Co302Fe98Sb1200,ZT,,ZT,[0.9],[750.0],0.9,750.0
9033,Cu19SnTe10,ZT,,zT,[1.5],[1000.0],1.5,1000.0
9034,Cu2Te,ZT,,zT,[0.03],[634.0],0.03,634.0
9035,Cu2Te,ZT,,zT,[0.38],[592.0],0.38,592.0
9036,Cu2Te,ZT,,zT,[0.3],[900.0],0.30000000000000004,900.0
9037,Cu2Te,ZT,,zT,[0.65],[950.0],0.65,950.0
9038,Cu2Te,ZT,,highest zT,[1.1],[1000.0],1.1,1000.0
9039,Cu19SnTe10,ZT,,zT,[1.5],[1000.0],1.5,1000.0
9040,Cu19SnTe10,ZT,,zT,[1.5],[1000.0],1.5,1000.0
9041,BiSb3Te6,ZT,,zT,[1.86],[320.0],1.86,320.0
9042,Fe25Nb25Sb22Sn3,ZT,,peak figure of merit,[0.55],[923.0],0.55,923.0
9043,Fe25Hf3Nb22Sb22Sn3,ZT,,peak ZT,[0.82],[673.0],0.8200000000000001,673.0
9044,Fe25Hf3Nb22Sb22Sn3,ZT,,ZT,[0.82],[973.0],0.8200000000000001,973.0
9045,Fe25Hf3Nb22Sb22Sn3,ZT,,maximum ZT,[0.82],[973.0],0.8200000000000001,973.0
9047,Fe20Nb12Sb19SnTi8,ZT,,maximum ZT,[0.95],[975.0],0.95,975.0
9048,Fe5Nb4Sb5Ti,ZT,,maximum ZT,[1.1],[973.0],1.1,973.0
9049,Fe20Hf3Nb17Sb20,ZT,,maximum ZT,[0.82],[820.0],0.8200000000000001,820.0
9050,Fe25Hf3Nb22Sb22Sn3,ZT,,peak ZT,[0.82],[673.0],0.8200000000000001,673.0
9051,CeCoFe3Sb12,ZT,,peak ZT,[0.75],[800.0],0.75,800.0
9052,Magnesium,ZT,,ZT,[1.3],[750.0],1.3,750.0
9053,AgSbTe2,ZT,,zT,[1.4],[673.0],1.4,673.0
9054,Ag5Sb5SeTe9,ZT,,zT,[1.4],[673.0],1.4,673.0
9055,CuGaTe2,ZT,,highest ZT,[1.0],[840.0],1.0,840.0
9056,CuGaTe2,ZT,,highest ZT,[1.0],[840.0],1.0,840.0
9057,Cu2Ga4Te7,ZT,,figure of merit,[0.67],[940.0],0.67,940.0
9058,CuGaTe2,ZT,,ZT,[1.0],[840.0],1.0,840.0
9059,CuGaTe2,ZT,,ZT,[1.0],[840.0],1.0,840.0
9060,In3Se2,ZT,,figure of merit,[1.0],[368.0],1.0,368.0
9061,SeSn,ZT,,ZT,[2.6],[923.0],2.6,923.0
9062,CeFe16Nd3Sb48,ZT,,figure of merit,[0.74],[723.0],0.74,723.0
9064,Hf125Ni500SbSn499Ti250Zr125,ZT,,ZT,[1.2],[830.0],1.2,830.0
9065,Co5Hf4Sb4SnTi,ZT,,ZT,[1.2],[825.0],1.2,825.0
9066,Ba4Cu3Si20,ZT,,figure of merit,[0.07],[400.0],0.07,400.0
9067,Ba8Cu6Ge23Si17,ZT,,zT,[0.4],[295],0.4,295.0
