,sorted_name,Model,Model_Type,Specifier,Value,Temperature_Value,Value_Average,Temperature_Average
19629,CoSb3,PF,,PF,[0.00254],[600.0],0.0025399999999999997,600.0
19631,Cu3S4Sb,PF,,power factor,[0.00037999999999999997],[500.0],0.00037999999999999997,500.0
19632,Ag18Mg20Sb19,PF,,power factor,[0.0010869999999999999],[473.0],0.001087,473.0
19633,Ag90Mg97Sb95Zn3,PF,,power factor,[0.0013939999999999998],[473.0],0.0013939999999999998,473.0
19634,Ag18Mg20Sb19,PF,,PF,[0.0015],[523.0],0.0015,523.0
19635,Bi2Te3,PF,,power factors,[0.004],[673.0],0.004,673.0
19636,Sb3Zn4,PF,,power factors,[0.0013000000000000002],[673.0],0.0013000000000000002,673.0
19637,Ba8Co400La5Sb1200Yb4,PF,,highest power factor,[0.0055],[823.0],0.0055000000000000005,823.0
19638,CNTs,PF,,peak PF,[0.0007],[295],0.0007,295.0
19639,Cd9Cu21Ge10Se40,PF,,maximum S2σ,[0.000373],[723.0],0.000373,723.0
19640,Cd7Cu17Se32,PF,,power factor,[0.00011399999999999999],[710.0],0.000114,710.0
19645,BiCu119S130Sb39Zn,PF,,power factor,[0.00083],[723.0],0.0008300000000000001,723.0
19646,CNTs,PF,,power factor,[0.000157],[295],0.000157,295.0
19647,DEOPT,PF,,power factor,[0.000157],[295],0.000157,295.0
19648,Ba30Cu153S75Te35,PF,,highest power factor,[0.00045999999999999996],[700.0],0.00045999999999999996,700.0
19649,Ba3Cu16S9Te2,PF,,highest power factor,[0.00024],[700.0],0.00024000000000000006,700.0
19650,Ba30Cu153S75Te35,PF,,PF,[0.00045999999999999996],[690.0],0.00045999999999999996,690.0
19651,Ba3Cu16S9Te2,PF,,PF,[0.00024],[700.0],0.00024000000000000006,700.0
19652,CaMnO3,PF,,power factor,[2.8e-06],[295],2.8e-06,295.0
19654,CaMnO3,PF,,power factor,[2.7e-06],[295],2.7000000000000004e-06,295.0
19655,Bi94Cu99FeO100Pb6Se100,PF,,PF,[0.0009000000000000001],[295],0.0009000000000000002,295.0
19656,Cu2Se,PF,,PF,[0.0009000000000000001],[875.0],0.0009000000000000002,875.0
19657,CuHf10Ni40Sn40Ti20Zr10,PF,,power factor,[0.0036000000000000003],[773.0],0.0036000000000000008,773.0
19658,NbSe2,PF,,power factors,"[2.6e-05, 3.4e-05]",[295],3.0000000000000008e-05,295.0
19659,Fe2Ir35Si63,PF,,power factor,[0.0008500000000000001],[1200.0],0.0008500000000000001,1200.0
19660,Ag13Sb27Te47,PF,,maximum PF,[0.0017],[600.0],0.0017,600.0
19661,Cu7Te4,PF,,power factor,[2.3e-05],[295],2.3e-05,295.0
19662,SSe4Sn5,PF,,power factor,[0.000118],[400.0],0.000118,400.0
19663,SSe4Sn5,PF,,power factor,[0.000297],[400.0],0.000297,400.0
19664,Ca3Co4O9,PF,,power factor,[0.000232],[295],0.00023199999999999997,295.0
19665,MoS2,PF,,power factor,[7.309999999999999e-05],[295],7.31e-05,295.0
19666,C2Mo2TiTx,PF,,power factors,[0.00030000000000000003],[295],0.00030000000000000003,295.0
19667,NSTW,PF,,power factor,[0.0015],[295],0.0015,295.0
19668,Ca14Co20O45Yb,PF,,power factor,[0.0005819999999999999],[950.0],0.0005819999999999999,950.0
19669,OZn,PF,,power factor,[0.0004],[1273.0],0.0004,1273.0
19670,CoSb3,PF,,highest power factor,[0.00384],[573.0],0.003840000000000001,573.0
19671,PbS,PF,,PF,[0.00059],[298.0],0.00059,298.0
19672,Ba2O15Pb5Sr3,PF,,S2σ,[0.00043],[773.0],0.00043,773.0
19673,Ag194Mg200Sb199,PF,,power factor,[0.00222],[300.0],0.0022199999999999998,300.0
19674,Cu12S13Sb4,PF,,maximum power factor,[0.00039999999999999996],[295],0.0004,295.0
19675,GeTe,PF,,maximum PF,[4200.0],[658.0],4200.0,658.0
19677,Ag2Se,PF,,power factor,[0.0009874],[300.0],0.0009874,300.0
19678,Bi2Se3,PF,,PF,[0.00058],[295],0.00058,295.0
19679,CuInTe2,PF,,power factor,[0.0013000000000000002],[850.0],0.0013000000000000002,850.0
19684,Bi3Ca27Co40O90,PF,,power factor,[0.00015000000000000001],[400.0],0.00015,400.0
19686,MNTsW,PF,,PF,[4.06e-05],[973.0],4.0600000000000004e-05,973.0
19689,PbSe,PF,,power factor,[0.0033],[295],0.0033,295.0
19690,Al3Yb,PF,,power factor,[0.015],[295],0.015,295.0
19691,BaCo4O7Y,PF,,power factors,[4.9000000000000005e-05],[1000.0],4.9e-05,1000.0
19692,BaCo4O7Y,PF,,power factors,[4.9000000000000005e-05],[1000.0],4.9e-05,1000.0
19693,CoCp2,PF,,power factor,[7.54e-05],[320.0],7.54e-05,320.0
19694,CoCp2,PF,,power factor,[7.54e-05],[320.0],7.54e-05,320.0
19695,NSTsW,PF,,power factor,[9.1e-06],[320.0],9.1e-06,320.0
19696,BiSb3Te6,PF,,power factor,[0.004],[295],0.004,295.0
19697,In48NdO75Zn,PF,,maximum power factor,[53000.0],[973.0],53000.0,973.0
19698,Al9CaCu10O20,PF,,power factor,[7.82e-05],[1140.0],7.819999999999999e-05,1140.0
19699,Al9CaCu10O20,PF,,power factor,[7.82e-05],[1140.0],7.819999999999999e-05,1140.0
19700,Bi21Ca2Cu25Li2O25Se25,PF,,power factor,[0.0008039999999999999],[295],0.0008039999999999999,295.0
19701,Bi43Ca4Cu50Li4O50Se50,PF,,power factor,[0.0008039999999999999],[295],0.0008039999999999999,295.0
19702,BiCuOSe,PF,,power factor,[1.56e-05],[295],1.56e-05,295.0
19703,Bi44Ca3Cu50Li3O50Se50,PF,,highest power factor,[0.000603],[873.0],0.000603,873.0
19704,BiCuOSe,PF,,highest power factor,[0.000474],[923.0],0.00047400000000000003,923.0
19705,BiCuOSe,PF,,highest power factor,[0.0003],[873.0],0.00030000000000000003,873.0
19706,Bi44Ca3Cu50Li3O50Se50,PF,,power factor,[0.0008039999999999999],[300.0],0.0008039999999999999,300.0
19707,AlCuO2,PF,,power factor,[0.00010400000000000001],[1073.0],0.00010400000000000001,1073.0
19708,AlCuO2,PF,,power factors,[6.620000000000001e-05],[1140.0],6.620000000000001e-05,1140.0
19709,S2Ti,PF,,maximum power factor,[0.00171],[373.0],0.00171,373.0
19710,BaSb2Zn2,PF,,maximum power factor,[0.001067],[500.0],0.001067,500.0
19711,Cl3Sb,PF,,maximum power factor,[0.00039],[773.0],0.0003900000000000001,773.0
19712,Bi3Mn7Sn90Te100,PF,,S2σ,[0.00205],[850.0],0.00205,850.0
19713,Cd3Sn25Te25,PF,,highest power factor,[0.0025],[820.0],0.0025,820.0
19714,SnTe,PF,,highest power factor,[0.002],[820.0],0.002,820.0
19716,SbZn,PF,,maximum power factor,[0.00058],[600.0],0.00058,600.0
19717,FeSbV,PF,,power factor,[0.0045000000000000005],[300.0],0.0045000000000000005,300.0
19718,Fe5Nb4Sb5Ti,PF,,power factors,[0.0045000000000000005],[1100.0],0.0045000000000000005,1100.0
19721,SeSn,PF,,power factor,[0.00029],[798.0],0.00029,798.0
19722,NaSe50Sn49,PF,,highest power factor,[0.00047],[798.0],0.00047,798.0
19723,NaSe50Sn49,PF,,power factor,[0.0003],[500.0],0.00030000000000000003,500.0
19724,CoCu49Fe50S99,PF,,power factor,[0.0007],[623.0],0.0007,623.0
19725,CaMnO3,PF,,PF,[0.00039000000000000005],[1073.0],0.0003900000000000001,1073.0
19727,Cu12S12Sb4Se,PF,,power factor,[0.00045999999999999996],[300.0],0.00045999999999999996,300.0
19728,Cu12S13Sb4,PF,,power factor,[0.00029],[300.0],0.00029,300.0
19729,AgBi3S5,PF,,power factor,[0.000244],[628.0],0.000244,628.0
19730,Bi2Te3,PF,,power factor,[0.00011000000000000002],[295],0.00011,295.0
19731,CdIn49Te50,PF,,maximum PF,[0.00042],[623.0],0.00042,623.0
19732,In332Te333,PF,,maximum PF,[0.0004900000000000001],[623.0],0.0004900000000000001,623.0
19733,Bi3Sb17Te30,PF,,highest power factor,[411000.0],[295],411000.0,295.0
19734,DEOPT,PF,,power factor,[1.57e-06],[300.0],1.57e-06,300.0
19735,DEOPT,PF,,power factor,[5.79e-06],[300.0],5.790000000000001e-06,300.0
19737,Bi2Te3,PF,,power factor,[0.00132],[300.0],0.0013200000000000002,300.0
19738,Bi2Te3,PF,,power factor,[0.00132],[300.0],0.0013200000000000002,300.0
19739,Bi2Te3,PF,,power factor,[0.00132],[300.0],0.0013200000000000002,300.0
19740,NiSnTi,PF,,power factor,[0.007],[650.0],0.006999999999999999,650.0
19741,O100SbZn99,PF,,highest power factor,[0.000388],[1073.0],0.000388,1073.0
19742,Ba2O15Pb5Sr3,PF,,highest power factor,[0.00043],[773.0],0.00043,773.0
19743,O100SbZn99,PF,,power factor,[0.000388],[1073.0],0.000388,1073.0
19744,OZn,PF,,power factor,[7.000000000000001e-05],[1073.0],7.000000000000001e-05,1073.0
19745,O100SbZn99,PF,,power factor,[0.000388],[1073.0],0.000388,1073.0
19746,Sb2Te3,PF,,power factor,[0.0001],"[300.0, 450.0]",0.0001,375.0
19747,Sb2Te3,PF,,power factor,[0.0001],"[300.0, 450.0]",0.0001,375.0
19748,Cu44S51Sb16SeZn4,PF,,power factor,[0.0009000000000000001],[673.0],0.0009000000000000002,673.0
19749,Cu11S13Sb4Zn,PF,,power factor,[0.00084],[670.0],0.00084,670.0
19750,Cu44S51Sb16SeZn4,PF,,power factor,[0.0009000000000000001],[673.0],0.0009000000000000002,673.0
19751,Bi2Te3,PF,,power factor,[0.00103],[464.0],0.00103,464.0
19752,Bi2Te3,PF,,power factor,[0.0058],[353.0],0.0058000000000000005,353.0
19753,BiSb3Te6,PF,,power factor,[0.00232],[300.0],0.00232,300.0
19754,Bi2Te3,PF,,power factors,[0.0025],[473.0],0.0025,473.0
19755,Bi2Te3,PF,,power factors,"[0.00025, 0.000375]","[300.0, 473.0]",0.0003125,386.5
19756,Bi2Te3,PF,,power factor,[0.0032879999999999997],[673.0],0.003288,673.0
19757,Bi2Te3,PF,,power factor,[0.001],[500.0],0.001,500.0
19758,BrCu,PF,,power factor,[0.00657],[298.0],0.00657,298.0
19759,Bi39GeTe60,PF,,power factor,[0.00252],[300.0],0.00252,300.0
19760,Br2Pb,PF,,power factor,[0.48],[793.0],0.48,793.0
19761,DEOPT,PF,,power factor,[0.0007002],[300.0],0.0007002000000000001,300.0
19762,AINP,PF,,power factor,[0.00010499999999999999],[300.0],0.000105,300.0
19763,CFNT,PF,,power factor,[5.65e-05],[414.0],5.65e-05,414.0
19764,DEOPT,PF,,power factor,[0.000165],[295],0.000165,295.0
19766,Fe5Nb4Sb5Ti,PF,,power factor,[0.0047],[900.0],0.0047,900.0
19767,GeNi20Sn19Zr20,PF,,power factor,[0.0029],[1023.0],0.0029,1023.0
19768,Co40Hf50Rh60Sb99SnZr50,PF,,power factor,[0.12],[775.0],0.12,775.0
19770,Ba3Fe10Mo10O60Sr17,PF,,power factor,[8e-05],[295],8e-05,295.0
19771,Ge900Sb200Te1191,PF,,power factor,[0.0032600000000000003],[725.0],0.0032600000000000003,725.0
19772,Ge87Pb13Te100,PF,,power factor,[0.0035],[773.0],0.0035,773.0
19773,Cd3Ge89Sb8Te100,PF,,power factor,[3.6e-05],[700.0],3.6e-05,700.0
19774,Ge49SbTe50,PF,,power factor,[0.00401],[750.0],0.0040100000000000005,750.0
19775,Bi2Ge43Pb5Te50,PF,,power factor,[0.00292],[600.0],0.0029200000000000003,600.0
19776,Cu2Se,PF,,Power factor,[0.00112],[760.0],0.00112,760.0
19778,DEOPT,PF,,PF,[1e-06],[295],1e-06,295.0
19779,SeSn,PF,,maximum power factor,[7e-05],[673.0],7.000000000000001e-05,673.0
19781,SeSn,PF,,maximum power factor,[7e-05],[673.0],7.000000000000001e-05,673.0
19782,Graphene,PF,,PF,[5.02e-05],[973.0],5.02e-05,973.0
19783,Se2Sm,PF,,PF,[0.00107],[295],0.00107,295.0
19784,Cu40Se60Sn19Zn,PF,,maximum power factor,[0.0008],[775.0],0.0008,775.0
19785,Cu20InSe30Sn9,PF,,power factor,[0.0012000000000000001],[800.0],0.0012,800.0
19786,Cu200MnSe300Sn99,PF,,power factor,[0.00095],[670.0],0.00095,670.0
19787,Cu40Se60Sn19Zn,PF,,maximum power factor,[0.0008],[773.0],0.0008,773.0
19788,BiSb3Te6,PF,,power factor,[0.0025],[295],0.0025,295.0
19790,Ba47Na3Sb100Zn100,PF,,power factor,[0.001046],[704.0],0.001046,704.0
19791,Ba47Na3Sb100Zn100,PF,,highest power factor,[0.001046],[704.0],0.001046,704.0
19792,BaSb2Zn2,PF,,highest power factor,[0.0005250000000000001],[704.0],0.000525,704.0
19793,Ba46Na3Sb100SrZn100,PF,,power factor,[0.0012460000000000001],[704.0],0.0012460000000000001,704.0
19794,BaSb2Zn2,PF,,power factor,[0.000539],[704.0],0.000539,704.0
19795,BiPb199S200,PF,,maximum power factor,[0.000883],[700.0],0.000883,700.0
19797,HfNiSn,PF,,power factor,[0.00013000000000000002],[295],0.00013000000000000002,295.0
19798,HfNiSn,PF,,power factors,[0.00012],[295],0.00012000000000000003,295.0
19799,Mg,PF,,power factor,[0.00059],[350.0],0.00059,350.0
19800,C2O15Y,PF,,PF,[0.00017999999999999998],[1073.0],0.00018,1073.0
19801,C2O15Y,PF,,PF,[0.0002],[1073.0],0.0002,1073.0
19802,SeSn,PF,,power factor,[0.000322],[550.0],0.000322,550.0
19803,SeSn,PF,,power factor,[0.000322],[550.0],0.000322,550.0
19804,SeSn,PF,,power factor,[0.000322],[550.0],0.000322,550.0
19805,SnTe,PF,,power factor,[0.0047],[840.0],0.0047,840.0
19806,MgTe,PF,,S2 / ρ,[0.0022],[620.0],0.0022,620.0
19807,Co17Ni3Sb60,PF,,maximum α2σ,[0.0034],[800.0],0.0034,800.0
19808,SeSn,PF,,power factor,[0.00185],[478.0],0.00185,478.0
19809,SeSn,PF,,highest power factor,[0.00101],[973.0],0.00101,973.0
19810,BiCuOSe,PF,,highest power factor,[0.0006],[923.0],0.0006000000000000001,923.0
19811,BiCuOSe,PF,,power factor,[0.0006],[323.0],0.0006000000000000001,323.0
19812,BiCuOSe,PF,,power factor,[0.000308],[923.0],0.000308,923.0
19813,Mg2Sn,PF,,PF,[0.005],[295],0.005,295.0
19814,Ag2Te,PF,,power factor,[0.000599],[340.0],0.0005989999999999999,340.0
19815,GeSe,PF,,power factor,[0.002125],[300.0],0.002125,300.0
19816,Mn10Si17,PF,,power factor,[0.0036000000000000003],[533.0],0.0036000000000000008,533.0
19817,Mn10Si17,PF,,power factor,[0.0024],[873.0],0.0024,873.0
19818,Mn10Si17,PF,,power factor,[0.001],[683.0],0.001,683.0
19819,Mn10Si17,PF,,power factor,[0.0036000000000000003],[533.0],0.0036000000000000008,533.0
19820,Mn10Si17,PF,,power factor,[0.0024],[783.0],0.0024,783.0
19821,O44Ti25,PF,,highest power factors,[0.000543],[973.0],0.000543,973.0
19822,O44Ti25,PF,,power factors,[0.000543],[973.0],0.000543,973.0
19823,GeTe,PF,,power factor,[0.0024],[295],0.0024,295.0
19825,AgSbSe2Sn2Te2,PF,,S2σ,[0.0022],[295],0.0022,295.0
19826,Ba50Cu287Se23Te327,PF,,PF,[0.0006500000000000001],[295],0.0006500000000000001,295.0
19827,AgBiPbSe3,PF,,power factor,[0.000109],[296.0],0.000109,296.0
19828,Cl,PF,,maximum power factor,[0.000515],[813.0],0.0005149999999999999,813.0
19829,Cu11GeTe28,PF,,power factor,[5.9999999999999995e-05],[300.0],6.0000000000000015e-05,300.0
19830,Cu11GeTe28,PF,,power factor,[5.9999999999999995e-05],[300.0],6.0000000000000015e-05,300.0
19831,GeTe4,PF,,power factor,[5.9999999999999995e-05],[300.0],6.0000000000000015e-05,300.0
19832,In80Se47,PF,,power factors,[0.00117],[295],0.00117,295.0
19833,In80Se47,PF,,power factors,[0.0009400000000000001],[660.0],0.00094,660.0
19834,DEOPT,PF,,maximum power factor,[9.1e-06],[295],9.1e-06,295.0
19835,HNaO,PF,,power factor,[0.000334],[295],0.000334,295.0
19836,AuTe2,PF,,power factor,[0.0007],[320.0],0.0007,320.0
19838,Bi4Te5,PF,,PFs,[4.4000000000000006e-05],[393.0],4.4e-05,393.0
19839,Bi2Te3,PF,,PFs,[0.00212],[295],0.0021200000000000004,295.0
19840,Bi2Te3,PF,,PFs,[0.0024300000000000003],"[493.0, 613.0]",0.0024300000000000003,553.0
19841,Al20Fe40NbV19,PF,,power factor,[0.001],[295],0.001,295.0
19843,Fe25Sb25Ta21Ti4,PF,,power factor,[0.0045000000000000005],[295],0.0045000000000000005,295.0
19844,O3RuSr,PF,,power factor,[0.0004],[295],0.0004,295.0
19845,Co2Fe3Ni3Sb24,PF,,highest power factor,[0.00066],[550.0],0.0006600000000000001,550.0
19846,Na2NiO10Ti4,PF,,S2σ,[0.00014],[1053.0],0.00014,1053.0
19847,BaCo2O11Ru4,PF,,power factor,[2e-05],[295],2e-05,295.0
19848,BaCo2O11Ru4,PF,,maximum power factor,[2e-05],[295],2e-05,295.0
19849,BaCo2O11Ru4,PF,,power factor,[2e-05],[295],2e-05,295.0
19850,Ca3Co2O6,PF,,power factor,[0.0016],[295],0.0016,295.0
19851,O3RuSr,PF,,power factor,[0.0004],[295],0.0004,295.0
19852,BaCo2O11Ru4,PF,,power factor,[2e-05],[295],2e-05,295.0
19853,Bi2Te3,PF,,power factor,[0.0015],[300.0],0.0015,300.0
19854,Mg,PF,,peak power factor,[0.002],[300.0],0.002,300.0
19855,Bi2Te3,PF,,maximum power factor,[9.06e-06],[295],9.06e-06,295.0
19856,DEOPT,PF,,power factor,[2.7e-09],[295],2.7e-09,295.0
19857,Bi2Te3,PF,,power factor,[7.49e-06],[295],7.49e-06,295.0
19858,Bi2Te3,PF,,power factor,[9.06e-06],[295],9.06e-06,295.0
19859,Cu2Te,PF,,power factors,[0.0002],[300.0],0.0002,300.0
19860,Sn,PF,,P.F.,[0.0012],[700.0],0.0012,700.0
19862,Ca50Mn48NbO150Ta,PF,,power factor,[0.00019999999999999998],[950.0],0.0002,950.0
19864,Ba4Cu7Ge3P13,PF,,power factor,[0.000562],[812.0],0.000562,812.0
19865,Ba4Cu7Ge3P13,PF,,power factor,[0.000562],[812.0],0.000562,812.0
19867,Bi2S3,PF,,maximum PF,[8.999999999999999e-05],[573.0],9e-05,573.0
19868,Bi200Ce3S300,PF,,maximum PF,[0.000298],[573.0],0.000298,573.0
19869,Bi20Se3Te17,PF,,power factor,[0.006282917],[463.0],0.006282917000000001,463.0
19870,Ni100Sb3Sn97Ti100,PF,,power factor,[0.002678],[773.0],0.0026780000000000003,773.0
19871,MoS2,PF,,highest power factor,[0.0018300000000000002],[319.0],0.00183,319.0
19872,Ca48DyMn50O150Yb,PF,,highest power factor,[0.000415],[973.0],0.00041500000000000006,973.0
19873,Bi2Te3,PF,,power factor,[0.0058000000000000005],[300.0],0.0058000000000000005,300.0
19874,GeSe,PF,,power factor,[5.6e-05],[710.0],5.6000000000000006e-05,710.0
19875,Ag3Ge20Sb3Se26,PF,,power factor,[0.001233],[710.0],0.001233,710.0
19876,Pb,PF,,power factor,[0.001],[733.0],0.001,733.0
19877,Ca3Co4O9,PF,,power factor,[0.00019700000000000002],[800.0],0.000197,800.0
19878,SeSn,PF,,PF,[0.004],[295],0.004,295.0
19879,CuInTe2,PF,,PF,[0.00017700000000000002],[681.0],0.000177,681.0
19880,CuInTe2,PF,,PF,"[0.0009230000000000001, 0.00137]",[681.0],0.0011465,681.0
19881,Ca30Co39CuO90,PF,,power factor,[38000.0],[973.0],38000.0,973.0
19882,Se,PF,,maximum PF,[0.00056],[873.0],0.0005600000000000001,873.0
19883,S2Ti,PF,,power factor,[0.00371],[295],0.00371,295.0
19884,C2Ti3Tx,PF,,power factor,[4.497999999999999e-05],[295],4.498e-05,295.0
19885,C2Ti3Tx,PF,,power factor,[44.98],[295],44.98,295.0
19886,Zn,PF,,power factor,[1400.0],[598.0],1400.0,598.0
19887,CS2,PF,,σS2,[0.00042100000000000004],[295],0.000421,295.0
19888,CS2,PF,,power factor,[0.0006600000000000001],[673.0],0.0006600000000000001,673.0
19889,S2Ti,PF,,power factor,[0.00023],[300.0],0.00022999999999999998,300.0
19890,S2Ti,PF,,power factor,[0.00115],[300.0],0.0011500000000000002,300.0
19891,Ge9SbSi40,PF,,maximum power factor,[0.0025],[780.0],0.0025,780.0
19892,Cd99MgO100,PF,,S2 / ρ,[0.0013000000000000002],[1000.0],0.0013000000000000002,1000.0
19893,CdO,PF,,S2 / ρ,[0.0011],[1000.0],0.0011,1000.0
19894,CNT,PF,,maximum power factor,[0.001986],[373.0],0.001986,373.0
19895,B6Yb,PF,,power factor,[0.00019999999999999998],[563.0],0.0002,563.0
19896,B6Sr,PF,,power factors,[0.00025],[563.0],0.00025,563.0
19897,B6Yb,PF,,power factor,[0.00019999999999999998],[563.0],0.0002,563.0
19898,B6Yb,PF,,power factor,[0.001],[1000.0],0.001,1000.0
19899,Ag50CdSb49Se100,PF,,σS2,[0.00019],[295],0.00018999999999999998,295.0
19900,Se2Sn,PF,,σS2,[4.2999999999999995e-05],[550.0],4.3e-05,550.0
19901,Se2Sn,PF,,σS2,[4.8e-05],[300.0],4.8e-05,300.0
19902,Se2Sn,PF,,power factor,[4.2999999999999995e-05],[550.0],4.3e-05,550.0
19903,Ba5Bi35Co6Cu34O40Se40,PF,,PF,[0.000206],[350.0],0.000206,350.0
19904,Ba5Bi35Co6Cu34O40Se40,PF,,PF,[0.000206],[350.0],0.000206,350.0
19905,CoSb3,PF,,power factor,[0.003],[298.0],0.003,298.0
19906,Cu3Gd2Te4,PF,,power factor,[140.0],[300.0],140.0,300.0
19907,Hf50Ni80Pd20SbSn99Zr50,PF,,power factor,[0.00221],[295],0.00221,295.0
19909,MoS2,PF,,power factor,[7.309999999999999e-05],[295],7.31e-05,295.0
19910,MoS2,PF,,power factor,[7e-05],[295],7.000000000000001e-05,295.0
19911,MoS2,PF,,power factors,[7.309999999999999e-05],[295],7.31e-05,295.0
19912,Co77Ni3Sb240,PF,,power factor,[0.0009000000000000001],[295],0.0009000000000000002,295.0
19913,Bi20CuSe30,PF,,power factor,[0.000103],[290.0],0.000103,290.0
19914,Bi20CuSe30,PF,,power factors,[0.0001032],[295],0.0001032,295.0
19915,Bi2Se3,PF,,power factor,[0.000103],[295],0.000103,295.0
19917,S2Ti,PF,,power factor,[0.0001],[373.0],0.0001,373.0
19918,CNTs,PF,,power factor,[0.00030000000000000003],[400.0],0.00030000000000000003,400.0
19919,DFPV,PF,,power factor,[0.00025],[393.0],0.00025,393.0
19921,BrS49Sn50,PF,,maximum power factor,[0.00012],[823.0],0.00012000000000000003,823.0
19922,BrS49Sn50,PF,,maximum power factor,[0.00019],[300.0],0.00018999999999999998,300.0
19923,BrS49Sn50,PF,,highest power factor,[0.00012],[823.0],0.00012000000000000003,823.0
19924,BrS49Sn50,PF,,highest power factor,[0.00019],[300.0],0.00018999999999999998,300.0
19925,Ce5Co100Sb301,PF,,highest power factor,[2.9e-05],[300.0],2.8999999999999997e-05,300.0
19926,Ce5Co100Sb301,PF,,power factor,[2.9e-05],[300.0],2.8999999999999997e-05,300.0
19927,Bi9Sb41Te75,PF,,power factor,[0.004240000000000001],[300.0],0.004240000000000001,300.0
19928,Bi9Sb41Te75,PF,,PF,[0.004240000000000001],[300.0],0.004240000000000001,300.0
19929,Bi9Sb41Te75,PF,,maximum PF,[0.004240000000000001],[300.0],0.004240000000000001,300.0
19930,Bi2Sb8Te15,PF,,PF,[0.004],[300.0],0.004,300.0
19931,SeSn,PF,,maximum power factor,[4.4000000000000006e-05],[576.0],4.4e-05,576.0
19932,SeSn,PF,,power factor,[1.0000000000000001e-07],"[4.0, 300.0]",1e-07,152.0
19933,SeSn,PF,,power factor,[1.6000000000000003e-05],[300.0],1.6e-05,300.0
19934,SeSn,PF,,power factor,[1.2e-05],"[320.0, 570.0]",1.2e-05,445.0
19935,SeSn,PF,,power factor,[1.1000000000000001e-05],[505.0],1.1e-05,505.0
19936,SeSn,PF,,power factor,[0.00016],[675.0],0.00016,675.0
19937,SeSn,PF,,power factor,[0.00042699999999999997],[550.0],0.000427,550.0
19938,SeSn,PF,,power factor,[1.3000000000000001e-05],[300.0],1.3000000000000001e-05,300.0
19939,SeSn,PF,,PF,[0.00013000000000000002],[500.0],0.00013000000000000002,500.0
19940,Bi48Cu50O50Pb3Se50,PF,,highest power factor,[0.0012],[673.0],0.0012,673.0
19941,Bi48Cu50O50Pb3Se50,PF,,power factor,[0.0012],[673.0],0.0012,673.0
19942,Bi48Cu50O50Pb3Se50,PF,,highest power factor,[0.0012],[673.0],0.0012,673.0
19943,BiCuOTe,PF,,power factor,[0.00087],[298.0],0.0008700000000000001,298.0
19944,Sb3Zn4,PF,,power factor,[0.0013000000000000002],[673.0],0.0013000000000000002,673.0
19945,Ga2Te3,PF,,highest power factor,[3.2e-07],[295],3.2e-07,295.0
19946,Ca30Co40KO90,PF,,power factor,[0.0009299999999999999],[295],0.00093,295.0
19947,Ca3Co4O9,PF,,power factor,[0.000412],[295],0.000412,295.0
19948,Ca30Co40KO90,PF,,power factor,[0.0009299999999999999],[320.0],0.00093,320.0
19949,Ca3Co4O9,PF,,power factor,[0.000412],[320.0],0.000412,320.0
19950,Ca3Co4O9,PF,,power factor,[0.0009299999999999999],[295],0.00093,295.0
19951,Ca30Co40KO90,PF,,power factor,[0.0009299999999999999],[320.0],0.00093,320.0
19952,AgBiSn15Te17,PF,,maximum power factor,[0.0023],[750.0],0.0023,750.0
19953,Cu63Fe12S50,PF,,maximum power factor,[0.00035],[700.0],0.00035000000000000005,700.0
19954,Cu5FeS4,PF,,PFs,[0.00071],[900.0],0.0007099999999999999,900.0
19955,SiTa4Te4,PF,,power factor,[0.004],[295],0.004,295.0
19956,DFPV,PF,,power factor,[0.000576],[300.0],0.000576,300.0
19957,DFPV,PF,,PF,[0.00106],[220.0],0.0010600000000000002,220.0
19958,DEOPT,PF,,power factor,[7e-08],[423.0],7e-08,423.0
19959,Co8GeSb21Te2,PF,,maximum power factor,[3890.0],[720.0],3890.0,720.0
19960,Ca50Mn48MoNbO150,PF,,highest power factor,[0.000192],[950.0],0.000192,950.0
19961,Bi200CuS300,PF,,peak PF,[0.00044000000000000007],[523.0],0.00044,523.0
19962,Cu12S13Sb4,PF,,maximum power factor,[0.00022999999999999998],[495.0],0.00022999999999999998,495.0
19964,LaPdSb,PF,,power factor,[0.00495],[327.0],0.00495,327.0
19965,Al2O3,PF,,peak PF,[0.0033],[293.0],0.0033,293.0
19966,Ba3Bi44Cu50O50Pb3Se50,PF,,maximum power factor,[0.00066],[873.0],0.0006600000000000001,873.0
19967,Ba2Bi21Cu25O25Pb2Se25,PF,,highest power factor,[0.00066],[873.0],0.0006600000000000001,873.0
19968,BiCuOSe,PF,,highest power factor,[0.00028000000000000003],[873.0],0.00028000000000000003,873.0
19969,Ba3Bi44Cu50O50Pb3Se50,PF,,maximum power factor,[0.00066],[873.0],0.0006600000000000001,873.0
19970,Cu27S24Sb8Se2,PF,,power factor,[0.0012],[723.0],0.0012,723.0
19971,Cu27S24Sb8Se2,PF,,power factor,[0.0012],[723.0],0.0012,723.0
19972,Cu27S24Sb8Se2,PF,,power factor,[0.0012],[723.0],0.0012,723.0
19973,Cu27S24Sb8Se2,PF,,power factor,[0.0012],[723.0],0.0012,723.0
19974,AlCuO2,PF,,power factors,[0.00010400000000000001],[1073.0],0.00010400000000000001,1073.0
19975,AlCuO2,PF,,power factor,[4.980000000000001e-05],[1140.0],4.98e-05,1140.0
19976,Al9CaCu10O20,PF,,power factor,[7.82e-05],[1140.0],7.819999999999999e-05,1140.0
